# season,period,game-ver,lobby,mode,stage,time,win,knockout,rank,power,alpha-inked,alpha-ink-percent,alpha-count,alpha-color,alpha-theme,bravo-inked,bravo-ink-percent,bravo-count,bravo-color,bravo-theme,A1-weapon,A1-kill-assist,A1-kill,A1-assist,A1-death,A1-special,A1-inked,A1-abilities,A2-weapon,A2-kill-assist,A2-kill,A2-assist,A2-death,A2-special,A2-inked,A2-abilities,A3-weapon,A3-kill-assist,A3-kill,A3-assist,A3-death,A3-special,A3-inked,A3-abilities,A4-weapon,A4-kill-assist,A4-kill,A4-assist,A4-death,A4-special,A4-inked,A4-abilities,B1-weapon,B1-kill-assist,B1-kill,B1-assist,B1-death,B1-special,B1-inked,B1-abilities,B2-weapon,B2-kill-assist,B2-kill,B2-assist,B2-death,B2-special,B2-inked,B2-abilities,B3-weapon,B3-kill-assist,B3-kill,B3-assist,B3-death,B3-special,B3-inked,B3-abilities,B4-weapon,B4-kill-assist,B4-kill,B4-assist,B4-death,B4-special,B4-inked,B4-abilities,medal1-grade,medal1-name,medal2-grade,medal2-name,medal3-grade,medal3-name,event
Fresh Season 2024,2024-04-01T00:00:00+00:00,7.1.0,event,nawabari,gonzui,180,bravo,,,,3489,36.3,,343bc4ff,,3573,50.6,,df6624ff,,promodeler_mg,6,6,0,5,3,974,"{""swim_speed_up"":1.3,""ink_saver_sub"":0.6,""special_charge_up"":0.6,""ink_resistance_up"":0.3,""quick_super_jump"":0.3,""special_saver"":0.3,""sub_resistance_up"":0.3,""last_ditch_effort"":true,""stealth_jump"":true}",jetsweeper_custom,4,3,1,3,3,1119,"{""ink_saver_main"":1.6,""intensify_action"":1,""run_speed_up"":0.9,""special_charge_up"":0.6,""special_saver"":0.3,""swim_speed_up"":0.3,""drop_roller"":true}",prime_collabo,1,1,0,5,1,721,"{""ink_saver_main"":1.9,""swim_speed_up"":1.9,""quick_respawn"":0.9,""ninja_squid"":true}",kugelschreiber,2,0,2,5,1,675,"{""swim_speed_up"":1.9,""ink_recovery_up"":1,""ink_saver_main"":0.9,""sub_power_up"":0.6,""ink_saver_sub"":0.3,""drop_roller"":true}",octoshooter_replica,5,4,1,1,4,1030,"{""ink_saver_sub"":1,""swim_speed_up"":1,""ink_saver_main"":0.6,""special_saver"":0.6,""quick_super_jump"":0.3,""run_speed_up"":0.3,""special_power_up"":0.3,""sub_power_up"":0.3,""sub_resistance_up"":0.3,""opening_gambit"":true}",order_shooter_replica,4,3,1,5,2,974,"{""intensify_action"":1.3,""run_speed_up"":1,""swim_speed_up"":1,""special_saver"":0.6,""special_power_up"":0.3,""sub_power_up"":0.3}",maneuver_collabo,7,6,1,0,3,921,"{""run_speed_up"":2.2,""swim_speed_up"":1.9,""sub_resistance_up"":1,""ink_saver_main"":0.3,""quick_super_jump"":0.3}",fincent,7,5,2,4,2,648,"{""special_charge_up"":1,""special_saver"":0.6,""swim_speed_up"":0.6,""ink_resistance_up"":0.3,""ink_saver_main"":0.3,""quick_super_jump"":0.3,""run_speed_up"":0.3,""sub_power_up"":0.3,""opening_gambit"":true,""respawn_punisher"":true}",gold,#1 Overall Splatter,gold,#1 Popular Target,gold,#1 Enemy-Base Inker,Oh My Gush
Fresh Season 2024,2024-04-01T00:00:00+00:00,7.1.0,event,nawabari,yunohana,180,alpha,,,1488.5,3539,56.3,,d0bf08ff,,3322,37.1,,3a0ccdff,,promodeler_mg,11,9,2,1,5,1430,"{""swim_speed_up"":1.3,""ink_saver_sub"":0.6,""special_charge_up"":0.6,""ink_resistance_up"":0.3,""quick_super_jump"":0.3,""special_saver"":0.3,""sub_resistance_up"":0.3,""last_ditch_effort"":true,""stealth_jump"":true}",spaceshooter_collabo,9,6,3,1,3,1030,"{""ink_saver_sub"":1.6,""intensify_action"":1,""swim_speed_up"":1,""ink_recovery_up"":0.6,""ink_resistance_up"":0.3,""ink_saver_main"":0.3}",sharp_neo,5,3,2,4,1,727,"{""run_speed_up"":1.3,""special_power_up"":1.3,""swim_speed_up"":0.9,""ink_resistance_up"":0.3,""ink_saver_main"":0.3,""quick_respawn"":0.3,""sub_resistance_up"":0.3,""thermal_ink"":true}",liter4k_custom,1,1,0,1,1,352,"{""ink_saver_main"":1.5,""swim_speed_up"":1,""ink_saver_sub"":0.9,""drop_roller"":true,""tenacity"":true}",sputtery_hue,3,3,0,4,2,907,"{""ink_saver_main"":0.9,""special_saver"":0.9,""ink_resistance_up"":0.3,""drop_roller"":true,""last_ditch_effort"":true,""respawn_punisher"":true}",sharp_neo,2,2,0,4,2,866,"{""ink_saver_main"":2,""run_speed_up"":1,""special_charge_up"":0.6,""ink_resistance_up"":0.3,""ink_saver_sub"":0.3,""intensify_action"":0.3,""special_saver"":0.3,""swim_speed_up"":0.3}",screwslosher,3,1,2,4,3,810,"{""special_charge_up"":2.9,""special_saver"":1,""ink_recovery_up"":0.9,""ink_saver_main"":0.9}",wideroller,3,1,2,7,2,739,"{""swim_speed_up"":3.6,""intensify_action"":0.6,""ink_saver_sub"":0.3,""quick_super_jump"":0.3,""run_speed_up"":0.3,""sub_power_up"":0.3}",gold,#1 Overall Splatter,gold,#1 Turf Inker,gold,#1 Home-Base Inker,Oh My Gush
Fresh Season 2024,2024-04-01T00:00:00+00:00,7.1.0,event,nawabari,yunohana,180,bravo,,,1444.3,3005,42.9,,343bc4ff,,2988,49.8,,df6624ff,,promodeler_mg,4,3,1,4,1,967,"{""swim_speed_up"":1.3,""ink_saver_sub"":0.6,""special_charge_up"":0.6,""ink_resistance_up"":0.3,""quick_super_jump"":0.3,""special_saver"":0.3,""sub_resistance_up"":0.3,""last_ditch_effort"":true,""stealth_jump"":true}",order_brush_replica,11,9,2,2,2,757,"{""run_speed_up"":1.3,""swim_speed_up"":1.3,""ink_recovery_up"":0.3,""quick_respawn"":0.3,""special_charge_up"":0.3,""special_power_up"":0.3,""special_saver"":0.3,""sub_power_up"":0.3,""sub_resistance_up"":0.3,""respawn_punisher"":true}",maneuver_collabo,3,2,1,2,2,743,"{""special_power_up"":1.3,""quick_respawn"":1,""special_charge_up"":0.9,""ink_recovery_up"":0.3,""ink_saver_main"":0.3,""ink_saver_sub"":0.3,""sub_resistance_up"":0.3,""swim_speed_up"":0.3,""ninja_squid"":true}",dualsweeper,1,1,0,4,1,538,"{""ink_saver_main"":2.2,""ink_saver_sub"":1,""special_charge_up"":0.9,""swim_speed_up"":0.6,""ninja_squid"":true}",nzap89,6,5,1,0,3,864,"{""ink_saver_sub"":4.5,""special_charge_up"":0.6,""sub_power_up"":0.6}",promodeler_rg,1,1,0,6,1,827,"{""special_charge_up"":2,""ink_saver_main"":0.3,""intensify_action"":0.3,""special_saver"":0.3,""swim_speed_up"":0.3,""last_ditch_effort"":true}",barrelspinner,3,3,0,4,1,755,"{""run_speed_up"":1,""special_power_up"":1,""ink_resistance_up"":0.3,""sub_power_up"":0.3,""thermal_ink"":true}",sharp_neo,3,3,0,5,1,542,"{""quick_super_jump"":1,""ink_recovery_up"":0.6,""special_charge_up"":0.6,""special_saver"":0.3,""sub_resistance_up"":0.3,""drop_roller"":true,""thermal_ink"":true}",gold,#1 Super Jump Spot,gold,#1 Turf Inker,gold,#1 Home-Base Inker,Oh My Gush
Fresh Season 2024,2024-04-01T00:00:00+00:00,7.1.0,event,nawabari,gonzui,180,alpha,,,,2826,50.0,,d0bf08ff,,2883,38.1,,3a0ccdff,,longblaster,6,4,2,3,2,749,"{""ink_saver_sub"":2.6,""ink_saver_main"":1.9,""swim_speed_up"":0.9,""ink_resistance_up"":0.3}",order_brush_replica,7,6,1,1,1,778,"{""ink_saver_main"":1.3,""intensify_action"":1.3,""run_speed_up"":1,""ink_resistance_up"":0.9,""ink_recovery_up"":0.3,""special_charge_up"":0.3,""sub_resistance_up"":0.3}",order_roller_replica,4,4,0,3,3,702,"{""ink_saver_main"":1,""run_speed_up"":1,""special_power_up"":1,""special_charge_up"":0.3,""special_saver"":0.3,""sub_resistance_up"":0.3}",liter4k_custom,2,2,0,2,2,597,"{""special_power_up"":1.3,""ink_resistance_up"":0.6,""intensify_action"":0.3,""special_saver"":0.3,""swim_speed_up"":0.3,""drop_roller"":true,""opening_gambit"":true}",wideroller_collabo,1,1,0,3,2,1017,"{""ink_recovery_up"":1.9,""intensify_action"":1.3,""ink_saver_sub"":0.6,""run_speed_up"":0.6,""swim_speed_up"":0.3,""thermal_ink"":true}",promodeler_mg,6,5,1,6,1,677,"{""run_speed_up"":1.9,""ink_resistance_up"":1,""swim_speed_up"":1,""quick_super_jump"":0.3,""sub_power_up"":0.3}",momiji,4,3,1,3,2,615,"{""run_speed_up"":1.5,""swim_speed_up"":0.9,""ink_resistance_up"":0.3,""last_ditch_effort"":true,""ninja_squid"":true,""stealth_jump"":true}",heroshooter_replica,1,0,1,5,1,574,"{""intensify_action"":1,""special_power_up"":1,""sub_resistance_up"":1,""ink_resistance_up"":0.6,""quick_respawn"":0.6,""sub_power_up"":0.3,""swim_speed_up"":0.3}",gold,#1 Splat Assister,silver,#1 Ground Traveler,silver,#1 Base Defender,Oh My Gush
Fresh Season 2024,2024-04-01T00:00:00+00:00,7.1.0,event,nawabari,yunohana,180,alpha,,,1483.1,3407,64.8,,343bc4ff,,2885,26.1,,df6624ff,,promodeler_mg,6,6,0,4,4,1122,"{""swim_speed_up"":1.3,""ink_saver_sub"":0.6,""special_charge_up"":0.6,""ink_resistance_up"":0.3,""quick_super_jump"":0.3,""special_saver"":0.3,""sub_resistance_up"":0.3,""last_ditch_effort"":true,""stealth_jump"":true}",spygadget,3,3,0,4,3,1013,"{""special_power_up"":1.9,""run_speed_up"":0.6,""ink_resistance_up"":0.3,""quick_super_jump"":0.3,""sub_resistance_up"":0.3,""swim_speed_up"":0.3,""comeback"":true,""stealth_jump"":true}",sshooter_collabo,0,0,0,2,2,697,"{""quick_respawn"":2.6,""swim_speed_up"":1.3,""ink_recovery_up"":0.6,""ink_saver_main"":0.3,""ink_saver_sub"":0.3,""intensify_action"":0.3,""special_power_up"":0.3}",prime,4,4,0,5,1,575,"{""swim_speed_up"":1.6,""ink_saver_sub"":1.3,""ink_saver_main"":1.2,""ink_recovery_up"":1,""run_speed_up"":0.3,""special_charge_up"":0.3}",nzap89,1,0,1,3,2,838,"{""ink_saver_sub"":4.5,""special_charge_up"":0.6,""sub_power_up"":0.6}",kelvin525_deco,11,9,2,5,2,799,"{""special_saver"":1.3,""swim_speed_up"":1.3,""ink_resistance_up"":1,""ink_saver_main"":0.3,""sub_resistance_up"":0.3}",order_wiper_replica,5,3,2,4,1,761,"{""swim_speed_up"":1.3,""ink_saver_main"":1.2,""ink_recovery_up"":0.3,""ink_resistance_up"":0.3,""ink_saver_sub"":0.3,""sub_power_up"":0.3,""comeback"":true,""stealth_jump"":true}",liter4k_custom,5,3,2,2,1,487,"{""ink_resistance_up"":1,""quick_super_jump"":1,""swim_speed_up"":0.9,""ink_saver_main"":0.6,""ink_saver_sub"":0.6,""ink_recovery_up"":0.3,""last_ditch_effort"":true}",gold,#1 Overall Splatter,gold,#1 Enemy Splatter,gold,#1 Turf Inker,Oh My Gush
Fresh Season 2024,2024-04-01T00:00:00+00:00,7.1.0,event,nawabari,gonzui,180,bravo,,,,3844,45.5,,ba30b0ff,,3779,47.3,,a0c937ff,,longblaster,5,5,0,3,3,874,"{""ink_saver_sub"":2.6,""ink_saver_main"":1.9,""swim_speed_up"":0.9,""ink_resistance_up"":0.3}",bold,5,4,1,5,4,1181,"{""quick_respawn"":2,""ink_resistance_up"":0.6,""intensify_action"":0.6,""ink_saver_main"":0.3,""run_speed_up"":0.3,""swim_speed_up"":0.3,""object_shredder"":true}",promodeler_rg,1,1,0,5,3,935,"{""special_charge_up"":1.6,""ink_saver_main"":1.3,""intensify_action"":1,""quick_super_jump"":0.3,""special_saver"":0.3,""sub_resistance_up"":0.3}",bold,1,1,0,6,2,854,"{""ink_recovery_up"":1.9,""quick_respawn"":1.6,""ink_saver_main"":1,""quick_super_jump"":0.6,""ink_saver_sub"":0.3,""run_speed_up"":0.3}",bold,7,7,0,3,3,1239,"{""ink_recovery_up"":1.9,""ink_saver_main"":1.9,""swim_speed_up"":1.9}",nautilus79,4,2,2,3,2,869,"{""swim_speed_up"":1.9,""special_charge_up"":1.8,""quick_super_jump"":1,""sub_resistance_up"":1}",sputtery_hue,5,5,0,4,2,852,"{""quick_respawn"":1,""swim_speed_up"":0.9,""ink_saver_main"":0.6,""ink_resistance_up"":0.3,""quick_super_jump"":0.3,""run_speed_up"":0.3,""sub_resistance_up"":0.3,""ninja_squid"":true,""stealth_jump"":true}",prime_collabo,6,5,1,1,2,819,"{""quick_respawn"":2.3,""ink_saver_main"":1.2,""swim_speed_up"":1,""ink_recovery_up"":0.3,""ink_resistance_up"":0.3,""special_charge_up"":0.3,""sub_power_up"":0.3}",gold,#1 Overall Splatter,gold,#1 Enemy Splatter,silver,#1 Damage Taker,Oh My Gush
Fresh Season 2024,2024-04-01T00:00:00+00:00,7.1.0,event,nawabari,yunohana,180,bravo,,,1482.5,3034,28.3,,3a0ccdff,,3402,61.7,,d0bf08ff,,promodeler_mg,2,1,1,5,3,1017,"{""swim_speed_up"":1.3,""ink_saver_sub"":0.6,""special_charge_up"":0.6,""ink_resistance_up"":0.3,""quick_super_jump"":0.3,""special_saver"":0.3,""sub_resistance_up"":0.3,""last_ditch_effort"":true,""stealth_jump"":true}",nautilus79,2,2,0,0,2,762,"{""ink_resistance_up"":1.3,""ink_saver_main"":1,""sub_resistance_up"":1,""sub_power_up"":0.9,""run_speed_up"":0.6,""swim_speed_up"":0.6,""quick_super_jump"":0.3}",l3reelgun_d,5,4,1,5,2,756,"{""ink_recovery_up"":1.6,""ink_saver_main"":1.3,""run_speed_up"":0.9,""special_saver"":0.9,""stealth_jump"":true}",h3reelgun,2,1,1,6,1,499,"{""special_charge_up"":2.3,""special_saver"":1,""ink_saver_sub"":0.9,""run_speed_up"":0.9,""ink_saver_main"":0.6}",prime_collabo,3,2,1,1,4,1051,"{""swim_speed_up"":1.6,""ink_resistance_up"":1,""special_saver"":1,""ink_recovery_up"":0.3,""quick_respawn"":0.3}",bucketslosher,6,4,2,0,3,879,"{""quick_respawn"":1.6,""quick_super_jump"":0.6,""swim_speed_up"":0.6,""ink_resistance_up"":0.3,""special_saver"":0.3,""sub_resistance_up"":0.3,""comeback"":true,""stealth_jump"":true}",fincent,6,6,0,2,2,784,"{""ink_saver_main"":1,""quick_respawn"":1,""run_speed_up"":1,""special_saver"":0.6,""sub_resistance_up"":0.6,""swim_speed_up"":0.6}",kugelschreiber,5,4,1,5,2,688,"{""run_speed_up"":2.9,""ink_resistance_up"":0.6,""intensify_action"":0.6,""special_power_up"":0.6,""drop_roller"":true}",gold,#1 Splat Assister,gold,#1 Turf Inker,silver,First Splat!,Oh My Gush
Fresh Season 2024,2024-04-01T00:00:00+00:00,7.1.0,event,nawabari,yunohana,180,bravo,FALSE,,1290.8,3338,46.2,,df6625ff,,3463,46.3,,353cc5ff,,furo,4,4,0,7,2,1068,"{""ink_saver_main"":0.9,""ink_recovery_up"":0.6,""quick_respawn"":0.6,""sub_resistance_up"":0.6,""last_ditch_effort"":true,""object_shredder"":true,""thermal_ink"":true}",maneuver_collabo,6,5,1,2,3,1143,"{""ink_saver_main"":2.2,""quick_super_jump"":1.6,""run_speed_up"":1,""swim_speed_up"":0.9}",bold,3,2,1,5,3,668,"{""swim_speed_up"":3.5,""special_saver"":1,""special_charge_up"":0.9,""intensify_action"":0.3}",variableroller,5,5,0,5,0,459,"{""special_charge_up"":2.2,""ink_saver_sub"":0.9,""ink_saver_main"":0.3,""quick_super_jump"":0.3,""ninja_squid"":true,""stealth_jump"":true}",sharp_neo,5,5,0,2,3,1106,"{""swim_speed_up"":2,""run_speed_up"":1.3,""quick_respawn"":0.9,""special_power_up"":0.6,""intensify_action"":0.3,""quick_super_jump"":0.3,""sub_power_up"":0.3}",nzap89,4,3,1,5,2,872,"{""intensify_action"":1.6,""quick_super_jump"":1.3,""quick_respawn"":1,""swim_speed_up"":0.6,""ink_saver_main"":0.3,""run_speed_up"":0.3}",pablo,7,6,1,6,1,846,"{""ink_recovery_up"":1,""run_speed_up"":0.9,""swim_speed_up"":0.9,""quick_respawn"":0.3,""special_saver"":0.3,""sub_resistance_up"":0.3,""last_ditch_effort"":true,""respawn_punisher"":true}",variableroller_foil,5,5,0,4,1,639,"{""ink_saver_main"":1,""ink_saver_sub"":1,""special_power_up"":0.6,""run_speed_up"":0.3,""thermal_ink"":true}",gold,#1 Popular Target,gold,#1 Enemy-Base Inker,silver,#2 Turf Inker,Oh My Gush
Fresh Season 2024,2024-04-01T00:00:00+00:00,7.1.0,event,nawabari,yunohana,180,bravo,,,,3015,37.7,,2cb721ff,,3127,54.3,,c12d74ff,,longblaster,5,4,1,4,1,633,"{""ink_saver_sub"":2.6,""ink_saver_main"":1.9,""swim_speed_up"":0.9,""ink_resistance_up"":0.3}",promodeler_rg,2,1,1,5,3,928,"{""special_charge_up"":1.6,""ink_saver_main"":1.3,""intensify_action"":1,""quick_super_jump"":0.3,""special_saver"":0.3,""sub_resistance_up"":0.3}",bold,2,2,0,6,2,807,"{""quick_respawn"":2,""ink_resistance_up"":0.6,""intensify_action"":0.6,""ink_saver_main"":0.3,""run_speed_up"":0.3,""swim_speed_up"":0.3,""object_shredder"":true}",bold,1,1,0,7,1,647,"{""ink_recovery_up"":1.9,""quick_respawn"":1.6,""ink_saver_main"":1,""quick_super_jump"":0.6,""ink_saver_sub"":0.3,""run_speed_up"":0.3}",hissen_hue,10,10,0,3,3,962,"{""special_saver"":1.3,""special_charge_up"":0.6,""ink_recovery_up"":0.3,""ink_resistance_up"":0.3,""ink_saver_main"":0.3,""ink_saver_sub"":0.3,""quick_super_jump"":0.3,""swim_speed_up"":0.3,""drop_roller"":true,""last_ditch_effort"":true}",gaen_ff,6,5,1,0,3,747,"{""special_charge_up"":1,""run_speed_up"":0.9,""ink_resistance_up"":0.6,""ink_saver_sub"":0.6,""ink_saver_main"":0.3,""special_saver"":0.3,""ninja_squid"":true,""opening_gambit"":true}",examiner,6,2,4,2,2,718,"{""ink_saver_main"":2.5,""quick_super_jump"":0.6,""ink_resistance_up"":0.3,""sub_resistance_up"":0.3,""object_shredder"":true,""respawn_punisher"":true}",squiclean_b,4,4,0,3,2,700,"{""swim_speed_up"":1.6,""ink_recovery_up"":1.3,""ink_saver_main"":0.6,""ink_resistance_up"":0.3,""quick_super_jump"":0.3,""special_saver"":0.3,""sub_resistance_up"":0.3,""last_ditch_effort"":true}",gold,#1 Overall Splatter,gold,#1 Enemy Splatter,gold,#1 Splat Assister,Oh My Gush
Fresh Season 2024,2024-04-01T00:00:00+00:00,7.1.0,bankara_challenge,yagura,masaba,258,bravo,TRUE,S+ 0,,3357,,0,d0bf08ff,,3012,,100,3a0ccdff,,sharp_neo,13,11,2,5,4,1122,"{""swim_speed_up"":1,""ink_resistance_up"":0.6,""special_charge_up"":0.6,""special_saver"":0.6,""sub_power_up"":0.6,""quick_super_jump"":0.3,""comeback"":true,""stealth_jump"":true}",kelvin525,15,11,4,6,3,781,"{""ink_saver_main"":5.7}",liter4k_custom,3,2,1,8,2,487,"{""special_power_up"":3,""ink_saver_sub"":0.6,""special_charge_up"":0.3}",52gal_deco,3,3,0,6,3,967,"{""swim_speed_up"":3.5,""ink_resistance_up"":1,""ink_recovery_up"":0.6,""ink_saver_main"":0.3,""special_power_up"":0.3}",splatroller,10,10,0,6,3,743,"{""swim_speed_up"":4.1,""sub_resistance_up"":0.3,""ninja_squid"":true}",sharp_neo,8,6,2,8,4,1032,"{""ink_saver_main"":1.3,""ink_recovery_up"":0.6,""ink_resistance_up"":0.3,""intensify_action"":0.3,""quick_respawn"":0.3,""quick_super_jump"":0.3,""special_charge_up"":0.3,""swim_speed_up"":0.3,""ninja_squid"":true,""tenacity"":true}",jimuwiper,7,7,0,9,2,502,"{""swim_speed_up"":4.4,""ink_recovery_up"":0.3,""ninja_squid"":true}",liter4k,4,2,2,5,3,735,"{""quick_super_jump"":1.2,""ink_saver_main"":1,""swim_speed_up"":1,""special_saver"":0.9,""ink_resistance_up"":0.3,""intensify_action"":0.3,""respawn_punisher"":true}",gold,#1 Enemy Splatter,gold,#1 Turf Inker,gold,Record-Score Setter,
