# season,period,game-ver,lobby,mode,stage,time,win,knockout,rank,power,alpha-inked,alpha-ink-percent,alpha-count,alpha-color,alpha-theme,bravo-inked,bravo-ink-percent,bravo-count,bravo-color,bravo-theme,A1-weapon,A1-kill-assist,A1-kill,A1-assist,A1-death,A1-special,A1-inked,A1-abilities,A2-weapon,A2-kill-assist,A2-kill,A2-assist,A2-death,A2-special,A2-inked,A2-abilities,A3-weapon,A3-kill-assist,A3-kill,A3-assist,A3-death,A3-special,A3-inked,A3-abilities,A4-weapon,A4-kill-assist,A4-kill,A4-assist,A4-death,A4-special,A4-inked,A4-abilities,B1-weapon,B1-kill-assist,B1-kill,B1-assist,B1-death,B1-special,B1-inked,B1-abilities,B2-weapon,B2-kill-assist,B2-kill,B2-assist,B2-death,B2-special,B2-inked,B2-abilities,B3-weapon,B3-kill-assist,B3-kill,B3-assist,B3-death,B3-special,B3-inked,B3-abilities,B4-weapon,B4-kill-assist,B4-kill,B4-assist,B4-death,B4-special,B4-inked,B4-abilities,medal1-grade,medal1-name,medal2-grade,medal2-name,medal3-grade,medal3-name,event
Chill Season 2025,2026-01-02T00:00:00+00:00,10.1.0,bankara_open,yagura,kinmedai,173,alpha,TRUE,,,2516,,100,1a1aafff,,2393,,0,e38d24ff,,prime_collabo,9,4,5,4,3,622,"{""swim_speed_up"":1,""intensify_action"":0.9,""ink_recovery_up"":0.3,""ink_resistance_up"":0.3,""ink_saver_main"":0.3,""ink_saver_sub"":0.3,""quick_super_jump"":0.3,""sub_resistance_up"":0.3,""comeback"":true,""stealth_jump"":true}",splatspinner_pytn,12,9,3,2,4,653,"{""run_speed_up"":2,""quick_super_jump"":0.6,""special_charge_up"":0.6,""swim_speed_up"":0.6,""ink_resistance_up"":0.3,""intensify_action"":0.3,""sub_power_up"":0.3,""object_shredder"":true}",liter4k,9,7,2,1,3,603,"{""ink_saver_main"":1.3,""quick_super_jump"":1.2,""swim_speed_up"":0.9,""ink_resistance_up"":0.3,""respawn_punisher"":true,""stealth_jump"":true}",sblast91,9,8,1,4,3,638,"{""ink_saver_sub"":1.2,""quick_respawn"":1,""swim_speed_up"":0.6,""ink_resistance_up"":0.3,""quick_super_jump"":0.3,""sub_resistance_up"":0.3,""comeback"":true,""stealth_jump"":true}",hydra,5,5,0,8,0,741,"{""run_speed_up"":2.4,""swim_speed_up"":1,""ink_resistance_up"":0.3,""stealth_jump"":true,""thermal_ink"":true}",barrelspinner,3,2,1,4,2,659,"{""ink_resistance_up"":1,""ink_saver_sub"":1,""run_speed_up"":1,""special_power_up"":0.6,""ink_recovery_up"":0.3,""ink_saver_main"":0.3,""quick_respawn"":0.3,""quick_super_jump"":0.3,""sub_power_up"":0.3,""sub_resistance_up"":0.3}",sshooter,1,0,1,7,1,598,"{""special_charge_up"":1,""run_speed_up"":0.9,""intensify_action"":0.6,""swim_speed_up"":0.6,""ink_saver_main"":0.3,""quick_super_jump"":0.3,""opening_gambit"":true,""stealth_jump"":true}",hotblaster,4,4,0,9,0,395,"{""quick_respawn"":1.6,""ink_resistance_up"":0.3,""quick_super_jump"":0.3,""special_saver"":0.3,""opening_gambit"":true,""stealth_jump"":true}",silver,#1 Ink Consumer,gold,#1 Splat Assister,silver,#1 Booyah Bomb User,
Chill Season 2025,2026-01-02T00:00:00+00:00,10.1.0,bankara_open,yagura,kinmedai,174,bravo,TRUE,,,2320,,0,c12d74ff,,2589,,100,2cb721ff,,prime_collabo,4,2,2,6,2,618,"{""swim_speed_up"":1,""intensify_action"":0.9,""ink_recovery_up"":0.3,""ink_resistance_up"":0.3,""ink_saver_main"":0.3,""ink_saver_sub"":0.3,""quick_super_jump"":0.3,""sub_resistance_up"":0.3,""comeback"":true,""stealth_jump"":true}",sblast91,9,5,4,6,1,520,"{""ink_saver_sub"":1.2,""quick_respawn"":1,""swim_speed_up"":0.6,""ink_resistance_up"":0.3,""quick_super_jump"":0.3,""sub_resistance_up"":0.3,""comeback"":true,""stealth_jump"":true}",splatspinner_pytn,2,2,0,6,2,748,"{""run_speed_up"":2,""quick_super_jump"":0.6,""special_charge_up"":0.6,""swim_speed_up"":0.6,""ink_resistance_up"":0.3,""intensify_action"":0.3,""sub_power_up"":0.3,""object_shredder"":true}",liter4k,3,2,1,6,1,434,"{""ink_saver_main"":1.3,""quick_super_jump"":1.2,""swim_speed_up"":0.9,""ink_resistance_up"":0.3,""respawn_punisher"":true,""stealth_jump"":true}",squiclean_a,10,9,1,3,2,676,"{""swim_speed_up"":1.6,""quick_super_jump"":0.6,""run_speed_up"":0.6,""haunt"":true,""stealth_jump"":true}",liter4k_custom,4,4,0,1,0,585,"{""swim_speed_up"":1.6,""ink_saver_main"":0.9,""ink_resistance_up"":0.6,""ink_recovery_up"":0.3,""special_charge_up"":0.3,""object_shredder"":true,""respawn_punisher"":true}",pablo_hue,5,4,1,4,6,825,"{""special_charge_up"":3.2,""special_saver"":0.6,""ink_recovery_up"":0.3,""quick_super_jump"":0.3,""swim_speed_up"":0.3,""stealth_jump"":true}",carbon_deco,7,7,0,3,3,503,"{""quick_respawn"":1,""quick_super_jump"":0.6,""special_saver"":0.6,""sub_power_up"":0.6,""ink_resistance_up"":0.3,""ink_saver_sub"":0.3,""swim_speed_up"":0.3,""ninja_squid"":true,""stealth_jump"":true}",gold,#1 Score Booster,gold,Record-Score Setter,silver,#2 Overall Splatter,
Chill Season 2025,2026-01-02T00:00:00+00:00,10.1.0,bankara_open,yagura,takaashi,305,alpha,FALSE,,,4412,,90,ba30b0ff,,4193,,30,a0c937ff,,prime_collabo,13,8,5,5,4,1076,"{""swim_speed_up"":1,""intensify_action"":0.9,""ink_recovery_up"":0.3,""ink_resistance_up"":0.3,""ink_saver_main"":0.3,""ink_saver_sub"":0.3,""quick_super_jump"":0.3,""sub_resistance_up"":0.3,""comeback"":true,""stealth_jump"":true}",sblast91,24,21,3,7,5,1223,"{""ink_saver_sub"":1.2,""quick_respawn"":1,""swim_speed_up"":0.6,""ink_resistance_up"":0.3,""quick_super_jump"":0.3,""sub_resistance_up"":0.3,""comeback"":true,""stealth_jump"":true}",liter4k,10,8,2,2,5,1016,"{""ink_saver_main"":1.3,""quick_super_jump"":1.2,""swim_speed_up"":0.9,""ink_resistance_up"":0.3,""respawn_punisher"":true,""stealth_jump"":true}",splatspinner_pytn,7,6,1,5,4,1097,"{""run_speed_up"":2,""quick_super_jump"":0.6,""special_charge_up"":0.6,""swim_speed_up"":0.6,""ink_resistance_up"":0.3,""intensify_action"":0.3,""sub_power_up"":0.3,""object_shredder"":true}",splatcharger_frst,7,6,1,9,2,801,"{""quick_respawn"":1.6,""swim_speed_up"":1,""ink_resistance_up"":0.9,""ink_saver_sub"":0.9,""quick_super_jump"":0.3,""stealth_jump"":true}",wakaba,5,5,0,6,5,1647,"{""ink_saver_sub"":2.9,""quick_super_jump"":0.9,""ink_resistance_up"":0.3,""special_saver"":0.3,""sub_resistance_up"":0.3,""stealth_jump"":true}",dualsweeper_tei,7,5,2,15,1,891,"{""quick_respawn"":1.6,""intensify_action"":0.6,""quick_super_jump"":0.6,""swim_speed_up"":0.6,""ink_resistance_up"":0.3,""opening_gambit"":true,""stealth_jump"":true}",sblast91,5,3,2,13,2,854,"{""swim_speed_up"":1.5,""ink_saver_sub"":1,""quick_super_jump"":0.9,""sub_power_up"":0.3,""comeback"":true,""stealth_jump"":true}",silver,#1 Ground Traveler,gold,#1 Splat Assister,silver,#1 Tower Stopper,
Chill Season 2025,2026-01-02T00:00:00+00:00,10.1.0,bankara_open,yagura,kinmedai,77,bravo,TRUE,,,1322,,0,1ec0adff,,1519,,100,d74b31ff,,prime_collabo,2,2,0,3,1,414,"{""swim_speed_up"":1,""intensify_action"":0.9,""ink_recovery_up"":0.3,""ink_resistance_up"":0.3,""ink_saver_main"":0.3,""ink_saver_sub"":0.3,""quick_super_jump"":0.3,""sub_resistance_up"":0.3,""comeback"":true,""stealth_jump"":true}",liter4k,3,2,1,2,1,366,"{""ink_saver_main"":1.3,""quick_super_jump"":1.2,""swim_speed_up"":0.9,""ink_resistance_up"":0.3,""respawn_punisher"":true,""stealth_jump"":true}",sblast91,3,3,0,3,0,267,"{""ink_saver_sub"":1.2,""quick_respawn"":1,""swim_speed_up"":0.6,""ink_resistance_up"":0.3,""quick_super_jump"":0.3,""sub_resistance_up"":0.3,""comeback"":true,""stealth_jump"":true}",splatspinner_pytn,0,0,0,4,1,275,"{""run_speed_up"":2,""quick_super_jump"":0.6,""special_charge_up"":0.6,""swim_speed_up"":0.6,""ink_resistance_up"":0.3,""intensify_action"":0.3,""sub_power_up"":0.3,""object_shredder"":true}",wakaba,3,1,2,0,2,445,"{""ink_saver_sub"":2.9,""quick_super_jump"":0.9,""ink_resistance_up"":0.3,""special_saver"":0.3,""sub_resistance_up"":0.3,""stealth_jump"":true}",dualsweeper_tei,6,6,0,2,1,360,"{""quick_respawn"":1.6,""intensify_action"":0.6,""quick_super_jump"":0.6,""swim_speed_up"":0.6,""ink_resistance_up"":0.3,""comeback"":true,""stealth_jump"":true}",quadhopper_black,4,2,2,3,1,306,"{""quick_respawn"":2.5,""ink_resistance_up"":0.3,""quick_super_jump"":0.3,""sub_resistance_up"":0.3,""swim_speed_up"":0.3,""comeback"":true,""stealth_jump"":true}",sblast91,3,3,0,2,2,408,"{""swim_speed_up"":1.6,""ink_saver_sub"":1.2,""quick_super_jump"":0.6,""sub_power_up"":0.3,""comeback"":true,""stealth_jump"":true}",silver,#1 Ground Traveler,gold,#1 Turf Inker,silver,#2 Enemy Splatter,
Chill Season 2025,2026-01-02T00:00:00+00:00,10.1.0,bankara_open,yagura,takaashi,210,alpha,TRUE,,,3446,,100,cd510aff,,3215,,0,6e04b6ff,,rapid_elite_wntr,12,6,6,3,4,829,"{""swim_speed_up"":1,""quick_super_jump"":0.6,""special_charge_up"":0.6,""ink_recovery_up"":0.3,""ink_saver_main"":0.3,""ink_saver_sub"":0.3,""quick_respawn"":0.3,""special_saver"":0.3,""comeback"":true,""stealth_jump"":true}",liter4k,8,7,1,2,4,822,"{""ink_saver_main"":1.3,""quick_super_jump"":1.2,""swim_speed_up"":0.9,""ink_resistance_up"":0.3,""respawn_punisher"":true,""stealth_jump"":true}",sblast91,15,11,4,7,2,741,"{""ink_saver_sub"":1.2,""quick_respawn"":1,""swim_speed_up"":0.6,""ink_resistance_up"":0.3,""quick_super_jump"":0.3,""sub_resistance_up"":0.3,""comeback"":true,""stealth_jump"":true}",splatspinner,10,7,3,6,8,1054,"{""run_speed_up"":1.6,""quick_respawn"":1.3,""ink_resistance_up"":0.6,""quick_super_jump"":0.6,""ink_recovery_up"":0.3,""intensify_action"":0.3,""stealth_jump"":true}",wakaba,5,2,3,7,2,743,"{""ink_saver_sub"":3.8,""quick_super_jump"":0.6,""ink_resistance_up"":0.3,""stealth_jump"":true}",nzap89,2,1,1,8,3,1052,"{""swim_speed_up"":2.5,""intensify_action"":1.3,""quick_super_jump"":0.6,""sub_power_up"":0.3,""ninja_squid"":true}",splatspinner,12,11,1,8,3,953,"{""run_speed_up"":1.9,""special_charge_up"":1,""ink_resistance_up"":0.6,""sub_power_up"":0.6,""quick_super_jump"":0.3,""sub_resistance_up"":0.3,""stealth_jump"":true}",carbon_deco,6,4,2,8,1,467,"{""swim_speed_up"":3.4,""ink_saver_sub"":0.3,""ninja_squid"":true,""stealth_jump"":true}",gold,#1 Popular Target,gold,#1 Splat Assister,silver,#1 Tacticooler User,
Chill Season 2025,2026-01-02T00:00:00+00:00,10.1.0,bankara_open,yagura,kinmedai,167,alpha,TRUE,,,2723,,100,cd510aff,,2525,,0,6e04b6ff,,rapid_elite_wntr,11,2,9,4,3,595,"{""swim_speed_up"":1,""quick_super_jump"":0.6,""special_charge_up"":0.6,""ink_recovery_up"":0.3,""ink_saver_main"":0.3,""ink_saver_sub"":0.3,""quick_respawn"":0.3,""special_saver"":0.3,""comeback"":true,""stealth_jump"":true}",liter4k,11,11,0,1,3,718,"{""ink_saver_main"":1.3,""quick_super_jump"":1.2,""swim_speed_up"":0.9,""ink_resistance_up"":0.3,""respawn_punisher"":true,""stealth_jump"":true}",sblast91,12,7,5,6,2,505,"{""ink_saver_sub"":1.2,""quick_respawn"":1,""swim_speed_up"":0.6,""ink_resistance_up"":0.3,""quick_super_jump"":0.3,""sub_resistance_up"":0.3,""comeback"":true,""stealth_jump"":true}",splatspinner,9,5,4,3,5,905,"{""run_speed_up"":1.6,""quick_respawn"":1.3,""ink_resistance_up"":0.6,""quick_super_jump"":0.6,""ink_recovery_up"":0.3,""intensify_action"":0.3,""stealth_jump"":true}",prime,7,5,2,5,2,640,"{""intensify_action"":1,""swim_speed_up"":0.9,""quick_super_jump"":0.6,""special_saver"":0.6,""ink_recovery_up"":0.3,""ink_saver_main"":0.3,""comeback"":true,""stealth_jump"":true}",barrelspinner_deco,3,1,2,5,1,808,"{""run_speed_up"":2.9,""ink_resistance_up"":0.6,""quick_super_jump"":0.3,""sub_resistance_up"":0.3,""stealth_jump"":true}",maneuver_you,6,5,1,7,1,443,"{""ink_saver_sub"":1.2,""swim_speed_up"":1,""quick_super_jump"":0.6,""ink_resistance_up"":0.3,""run_speed_up"":0.3,""sub_power_up"":0.3,""comeback"":true,""stealth_jump"":true}",jetsweeper_cobr,3,3,0,8,1,634,"{""intensify_action"":1.9,""swim_speed_up"":1.3,""ink_resistance_up"":0.6,""quick_super_jump"":0.3,""run_speed_up"":0.3,""special_saver"":0.3,""stealth_jump"":true}",gold,Record-Score Setter,gold,#1 Splat Assister,silver,#1 Tacticooler User,
Chill Season 2025,2026-01-02T00:00:00+00:00,10.1.0,bankara_open,yagura,kinmedai,305,bravo,FALSE,,,5017,,70,9025c6ff,,5386,,87,cfb121ff,,rapid_elite_wntr,9,6,3,9,5,1341,"{""swim_speed_up"":1,""quick_super_jump"":0.6,""special_charge_up"":0.6,""ink_recovery_up"":0.3,""ink_saver_main"":0.3,""ink_saver_sub"":0.3,""quick_respawn"":0.3,""special_saver"":0.3,""comeback"":true,""stealth_jump"":true}",sblast91,13,12,1,12,3,1035,"{""ink_saver_sub"":1.2,""quick_respawn"":1,""swim_speed_up"":0.6,""ink_resistance_up"":0.3,""quick_super_jump"":0.3,""sub_resistance_up"":0.3,""comeback"":true,""stealth_jump"":true}",splatspinner,8,5,3,10,7,1542,"{""run_speed_up"":1.6,""quick_respawn"":1.3,""ink_resistance_up"":0.6,""quick_super_jump"":0.6,""ink_recovery_up"":0.3,""intensify_action"":0.3,""stealth_jump"":true}",liter4k,9,6,3,3,4,1099,"{""ink_saver_main"":1.3,""quick_super_jump"":1.2,""swim_speed_up"":0.9,""ink_resistance_up"":0.3,""respawn_punisher"":true,""stealth_jump"":true}",rapid_elite_deco,18,13,5,6,6,1050,"{""ink_saver_main"":1,""quick_respawn"":1,""intensify_action"":0.9,""quick_super_jump"":0.6,""swim_speed_up"":0.6,""ink_resistance_up"":0.3,""sub_resistance_up"":0.3,""stealth_jump"":true}",prime_collabo,11,6,5,6,6,1417,"{""swim_speed_up"":1,""intensify_action"":0.9,""ink_resistance_up"":0.6,""ink_saver_main"":0.6,""ink_recovery_up"":0.3,""quick_super_jump"":0.3,""comeback"":true,""stealth_jump"":true}",prime_collabo,12,10,2,9,5,1186,"{""swim_speed_up"":1,""intensify_action"":0.6,""quick_super_jump"":0.6,""special_power_up"":0.6,""ink_resistance_up"":0.3,""ink_saver_main"":0.3,""sub_resistance_up"":0.3,""comeback"":true,""stealth_jump"":true}",moprin,9,5,4,8,6,1733,"{""special_power_up"":3.5,""sub_power_up"":0.6,""ink_resistance_up"":0.3,""quick_super_jump"":0.3,""comeback"":true}",silver,#1 Ground Traveler,gold,#1 Splat Assister,silver,#1 Tacticooler User,
Chill Season 2025,2026-01-02T00:00:00+00:00,10.1.0,bankara_open,yagura,takaashi,70,alpha,TRUE,,,1159,,100,6325cdff,,720,,0,bfcd41ff,,rapid_elite_wntr,8,2,6,1,1,270,"{""swim_speed_up"":1,""quick_super_jump"":0.6,""special_charge_up"":0.6,""ink_recovery_up"":0.3,""ink_saver_main"":0.3,""ink_saver_sub"":0.3,""quick_respawn"":0.3,""special_saver"":0.3,""comeback"":true,""stealth_jump"":true}",liter4k,6,5,1,0,1,280,"{""ink_saver_main"":1.3,""quick_super_jump"":1.2,""swim_speed_up"":0.9,""ink_resistance_up"":0.3,""respawn_punisher"":true,""stealth_jump"":true}",sblast91,10,9,1,1,0,287,"{""ink_saver_sub"":1.2,""quick_respawn"":1,""swim_speed_up"":0.6,""ink_resistance_up"":0.3,""quick_super_jump"":0.3,""sub_resistance_up"":0.3,""comeback"":true,""stealth_jump"":true}",splatspinner,8,2,6,2,1,322,"{""run_speed_up"":1.6,""quick_respawn"":1.3,""ink_resistance_up"":0.6,""quick_super_jump"":0.6,""ink_recovery_up"":0.3,""intensify_action"":0.3,""stealth_jump"":true}",maneuver,2,2,0,5,0,211,"{""quick_respawn"":1.6,""ink_resistance_up"":0.6,""quick_super_jump"":0.6,""intensify_action"":0.3,""special_saver"":0.3,""sub_resistance_up"":0.3,""comeback"":true,""stealth_jump"":true}",quadhopper_black,0,0,0,5,0,251,"{""quick_respawn"":1.3,""swim_speed_up"":0.9,""ink_resistance_up"":0.3,""ink_saver_sub"":0.3,""quick_super_jump"":0.3,""special_saver"":0.3,""sub_resistance_up"":0.3,""comeback"":true,""stealth_jump"":true}",liter4k,1,1,0,3,0,122,"{""ink_resistance_up"":1.9,""quick_respawn"":1,""quick_super_jump"":1,""special_charge_up"":0.9,""ink_saver_main"":0.6,""special_power_up"":0.3}",quadhopper_black,1,1,0,5,0,136,"{""quick_respawn"":1.6,""special_charge_up"":1.3,""ink_resistance_up"":0.6,""special_saver"":0.6,""quick_super_jump"":0.3,""sub_resistance_up"":0.3,""stealth_jump"":true}",silver,#1 Ground Traveler,gold,#1 Splat Assister,silver,#2 Overall Splatter,
Chill Season 2025,2026-01-02T00:00:00+00:00,10.1.0,bankara_open,yagura,kinmedai,300,bravo,FALSE,,,4163,,51,6e04b6ff,,4182,,87,cd510aff,,rapid_elite_wntr,14,3,11,7,4,1133,"{""swim_speed_up"":1,""quick_super_jump"":0.6,""special_charge_up"":0.6,""ink_recovery_up"":0.3,""ink_saver_main"":0.3,""ink_saver_sub"":0.3,""quick_respawn"":0.3,""special_saver"":0.3,""comeback"":true,""stealth_jump"":true}",sblast91,22,20,2,11,2,1048,"{""ink_saver_sub"":1.2,""quick_respawn"":1,""swim_speed_up"":0.6,""ink_resistance_up"":0.3,""quick_super_jump"":0.3,""sub_resistance_up"":0.3,""comeback"":true,""stealth_jump"":true}",liter4k,8,6,2,5,4,984,"{""ink_saver_main"":1.3,""quick_super_jump"":1.2,""swim_speed_up"":0.9,""ink_resistance_up"":0.3,""respawn_punisher"":true,""stealth_jump"":true}",splatspinner,8,7,1,13,4,998,"{""run_speed_up"":1.6,""quick_respawn"":1.3,""ink_resistance_up"":0.6,""quick_super_jump"":0.6,""ink_recovery_up"":0.3,""intensify_action"":0.3,""stealth_jump"":true}",drivewiper,17,12,5,10,6,1329,"{""quick_respawn"":1.6,""quick_super_jump"":0.9,""swim_speed_up"":0.6,""ink_resistance_up"":0.3,""special_saver"":0.3,""comeback"":true,""stealth_jump"":true}",sblast91,17,14,3,12,3,826,"{""ink_saver_main"":1,""quick_respawn"":0.9,""sub_resistance_up"":0.6,""swim_speed_up"":0.6,""ink_saver_sub"":0.3,""run_speed_up"":0.3,""comeback"":true,""stealth_jump"":true}",liter4k_scope_custom,8,6,2,6,3,993,"{""special_power_up"":1.6,""swim_speed_up"":1.3,""ink_recovery_up"":1,""ink_saver_main"":0.9,""ink_resistance_up"":0.3,""quick_super_jump"":0.3,""sub_power_up"":0.3}",dentalwiper_mint,6,4,2,8,3,1034,"{""swim_speed_up"":1.6,""ink_saver_sub"":0.6,""special_charge_up"":0.6,""ink_resistance_up"":0.3,""quick_super_jump"":0.3,""sub_resistance_up"":0.3,""comeback"":true,""stealth_jump"":true}",gold,#1 Turf Inker,gold,#1 Splat Assister,silver,#1 Tower Stopper,
Chill Season 2025,2026-01-02T02:00:00+00:00,10.1.0,bankara_open,asari,masaba,291,alpha,TRUE,S+ 1,,4355,,100,6e04b6ff,,4386,,0,cd510aff,,splatspinner,19,16,3,6,5,1535,"{""run_speed_up"":2.2,""ink_resistance_up"":0.6,""intensify_action"":0.3,""quick_super_jump"":0.3,""sub_resistance_up"":0.3,""last_ditch_effort"":true,""stealth_jump"":true}",liter4k,8,6,2,3,3,921,"{""swim_speed_up"":1.6,""quick_super_jump"":1.2,""ink_resistance_up"":0.6,""sub_resistance_up"":0.3,""last_ditch_effort"":true,""stealth_jump"":true}",jimuwiper,17,10,7,11,3,1180,"{""swim_speed_up"":1.3,""ink_saver_main"":0.6,""sub_power_up"":0.6,""ink_resistance_up"":0.3,""quick_super_jump"":0.3,""special_power_up"":0.3,""sub_resistance_up"":0.3,""comeback"":true,""stealth_jump"":true}",tristringer_tou,5,2,3,14,0,719,"{""quick_super_jump"":1,""special_power_up"":0.6,""swim_speed_up"":0.6,""ink_recovery_up"":0.3,""ink_resistance_up"":0.3,""ink_saver_main"":0.3,""run_speed_up"":0.3,""sub_resistance_up"":0.3,""comeback"":true,""stealth_jump"":true}",jetsweeper_cobr,18,12,6,7,7,1456,"{""quick_super_jump"":1.9,""special_charge_up"":1.9,""special_power_up"":1.9}",splatscope,8,6,2,7,2,598,"{""ink_recovery_up"":1.3,""swim_speed_up"":1.3,""quick_super_jump"":1,""ink_saver_main"":0.9,""ink_saver_sub"":0.9,""special_charge_up"":0.3}",carbon_angl,11,8,3,9,3,1023,"{""swim_speed_up"":1.6,""ink_saver_main"":1,""ink_resistance_up"":0.6,""special_saver"":0.3,""haunt"":true}",bold,10,8,2,11,7,1309,"{""special_power_up"":1,""special_saver"":1,""run_speed_up"":0.9,""ink_resistance_up"":0.6,""ink_saver_main"":0.6,""intensify_action"":0.6,""drop_roller"":true}",gold,#1 Overall Splatter,gold,#1 Popular Target,gold,#1 Turf Inker,
