# season,period,game-ver,lobby,mode,stage,time,win,knockout,rank,power,alpha-inked,alpha-ink-percent,alpha-count,alpha-color,alpha-theme,bravo-inked,bravo-ink-percent,bravo-count,bravo-color,bravo-theme,A1-weapon,A1-kill-assist,A1-kill,A1-assist,A1-death,A1-special,A1-inked,A1-abilities,A2-weapon,A2-kill-assist,A2-kill,A2-assist,A2-death,A2-special,A2-inked,A2-abilities,A3-weapon,A3-kill-assist,A3-kill,A3-assist,A3-death,A3-special,A3-inked,A3-abilities,A4-weapon,A4-kill-assist,A4-kill,A4-assist,A4-death,A4-special,A4-inked,A4-abilities,B1-weapon,B1-kill-assist,B1-kill,B1-assist,B1-death,B1-special,B1-inked,B1-abilities,B2-weapon,B2-kill-assist,B2-kill,B2-assist,B2-death,B2-special,B2-inked,B2-abilities,B3-weapon,B3-kill-assist,B3-kill,B3-assist,B3-death,B3-special,B3-inked,B3-abilities,B4-weapon,B4-kill-assist,B4-kill,B4-assist,B4-death,B4-special,B4-inked,B4-abilities,medal1-grade,medal1-name,medal2-grade,medal2-name,medal3-grade,medal3-name,event
Chill Season 2022,2023-01-14T02:00:00+00:00,2.0.1,bankara_open,asari,namero,300,bravo,FALSE,S+ 9,,,,20,d0bf08ff,,,,99,3a0ccdff,,52gal,4,3,1,19,1,900,"{""intensify_action"":1.9,""swim_speed_up"":1,""ink_recovery_up"":0.6,""ink_saver_main"":0.3,""quick_respawn"":0.3,""special_power_up"":0.3,""sub_power_up"":0.3,""stealth_jump"":true}",pablo,7,6,1,11,4,1073,"{""swim_speed_up"":2.2,""special_power_up"":1.3,""run_speed_up"":0.6,""quick_super_jump"":0.3,""special_charge_up"":0.3,""drop_roller"":true}",pablo,7,7,0,16,1,828,"{""ink_recovery_up"":2.2,""ink_saver_main"":1.3,""run_speed_up"":1,""swim_speed_up"":0.9,""ink_saver_sub"":0.3}",dualsweeper,1,0,1,16,1,910,"{""ink_saver_sub"":3,""special_charge_up"":0.6,""special_power_up"":0.6,""ink_saver_main"":0.3,""run_speed_up"":0.3,""special_saver"":0.3,""sub_power_up"":0.3,""sub_resistance_up"":0.3}",barrelspinner,39,32,7,5,6,1525,"{""run_speed_up"":3.5,""ink_resistance_up"":1,""intensify_action"":0.6,""quick_super_jump"":0.3,""swim_speed_up"":0.3}",carbon_deco,26,16,10,4,3,900,"{""swim_speed_up"":2.8,""quick_super_jump"":0.6,""special_charge_up"":0.3,""ninja_squid"":true,""stealth_jump"":true}",sshooter,10,5,5,3,3,1043,"{""special_charge_up"":1.3,""ink_saver_main"":1,""swim_speed_up"":1,""sub_resistance_up"":0.9,""ink_saver_sub"":0.6,""ink_recovery_up"":0.3,""intensify_action"":0.3,""special_power_up"":0.3}",splatroller,13,9,4,5,2,620,"{""swim_speed_up"":1.3,""ink_saver_main"":0.9,""special_charge_up"":0.6,""quick_super_jump"":0.3,""run_speed_up"":0.3,""ninja_squid"":true,""stealth_jump"":true}",gold,#1 Splat Assister,gold,#1 Popular Target,silver,#2 Clam Carrier,
Chill Season 2022,2023-01-14T02:00:00+00:00,2.0.1,regular,nawabari,mategai,180,alpha,,,,3437,47.3,,6e04b6ff,,3338,42.2,,cd510aff,,sshooter,3,2,1,5,2,717,"{""ink_saver_sub"":1.3,""swim_speed_up"":1,""ink_resistance_up"":0.6,""intensify_action"":0.6,""ink_recovery_up"":0.3,""ink_saver_main"":0.3,""run_speed_up"":0.3,""stealth_jump"":true}",wakaba,2,2,0,2,3,1028,"{""quick_respawn"":4.2,""special_charge_up"":0.6,""swim_speed_up"":0.3}",variableroller,7,7,0,1,2,880,"{""ink_resistance_up"":1.3,""quick_respawn"":1,""sub_power_up"":1,""ink_saver_main"":0.3,""ink_saver_sub"":0.3,""intensify_action"":0.3,""special_charge_up"":0.3,""special_power_up"":0.3}",bold,4,3,1,5,2,812,"{""swim_speed_up"":4.8,""run_speed_up"":0.3,""sub_power_up"":0.3,""sub_resistance_up"":0.3}",explosher,5,3,2,5,2,1000,"{""ink_saver_main"":4.2,""ink_resistance_up"":0.3,""intensify_action"":0.3,""quick_super_jump"":0.3,""run_speed_up"":0.3,""sub_resistance_up"":0.3}",maneuver,9,7,2,4,2,931,"{""intensify_action"":1.6,""quick_super_jump"":1,""sub_power_up"":1,""ink_saver_main"":0.6,""special_charge_up"":0.3}",sshooter_collabo,4,3,1,2,3,922,"{""ink_saver_main"":1.9,""sub_power_up"":1.9,""ink_saver_sub"":0.9,""ninja_squid"":true}",rpen_5h,1,0,1,3,1,485,"{""quick_respawn"":2.6,""sub_power_up"":1,""ink_saver_main"":0.6,""ink_saver_sub"":0.6,""ink_recovery_up"":0.3,""intensify_action"":0.3,""sub_resistance_up"":0.3}",silver,#2 Home-Base Inker,gold,#1 Splat Assister,silver,#1 Trizooka User,
Chill Season 2022,2023-01-14T02:00:00+00:00,2.0.1,regular,nawabari,mategai,180,alpha,,,,2618,51.2,,6325cdff,,2319,33.7,,bfcd41ff,,sshooter,4,4,0,2,3,936,"{""ink_saver_sub"":1.3,""swim_speed_up"":1,""ink_resistance_up"":0.6,""intensify_action"":0.6,""ink_recovery_up"":0.3,""ink_saver_main"":0.3,""run_speed_up"":0.3,""stealth_jump"":true}",carbon_deco,13,11,2,1,3,750,"{""swim_speed_up"":2,""ink_recovery_up"":0.3,""ink_saver_main"":0.3,""intensify_action"":0.3,""ninja_squid"":true}",splatscope,3,3,0,3,1,489,"{""ink_saver_main"":1.9,""quick_super_jump"":0.6,""swim_speed_up"":0.6,""ink_resistance_up"":0.3,""sub_power_up"":0.3,""object_shredder"":true,""respawn_punisher"":true}",liter4k,4,4,0,2,1,443,"{""ink_saver_main"":2,""swim_speed_up"":1.6,""intensify_action"":0.9,""ink_saver_sub"":0.3,""quick_super_jump"":0.3,""special_charge_up"":0.3,""sub_power_up"":0.3}",52gal,3,3,0,2,3,1077,"{""quick_super_jump"":1.3,""special_charge_up"":1.3,""special_power_up"":1.3}",squiclean_a,4,0,4,5,1,512,"{""special_charge_up"":1.6,""swim_speed_up"":1.6,""ink_saver_sub"":0.3,""run_speed_up"":0.3,""special_power_up"":0.3,""special_saver"":0.3,""sub_power_up"":0.3,""ninja_squid"":true}",nova,1,1,0,7,0,385,"{""swim_speed_up"":2.6,""ink_resistance_up"":0.6,""intensify_action"":0.3,""quick_respawn"":0.3,""quick_super_jump"":0.3,""special_saver"":0.3,""sub_resistance_up"":0.3,""ninja_squid"":true}",splatroller,4,4,0,8,0,345,"{""swim_speed_up"":1.6,""run_speed_up"":1.3,""special_power_up"":1.3,""special_charge_up"":0.3}",silver,#1 Base Defender,gold,#1 Home-Base Inker,gold,#1 Turf Inker,
Chill Season 2022,2023-01-14T02:00:00+00:00,2.0.1,regular,nawabari,mategai,180,bravo,,,,2643,39.7,,1a1aafff,,2911,53.2,,e38d24ff,,sshooter,6,5,1,5,1,689,"{""ink_saver_sub"":1.3,""swim_speed_up"":1,""ink_resistance_up"":0.6,""intensify_action"":0.6,""ink_recovery_up"":0.3,""ink_saver_main"":0.3,""run_speed_up"":0.3,""stealth_jump"":true}",52gal,3,3,0,5,2,973,"{""quick_super_jump"":1.3,""special_saver"":1.3,""intensify_action"":1,""ink_saver_main"":0.6,""run_speed_up"":0.6,""swim_speed_up"":0.3}",liter4k,6,5,1,5,1,637,"{""ink_saver_main"":1.6,""ink_recovery_up"":1,""special_charge_up"":0.9,""sub_resistance_up"":0.6,""ink_resistance_up"":0.3,""ink_saver_sub"":0.3,""respawn_punisher"":true}",splatscope,3,3,0,6,0,344,"{""ink_saver_main"":1.9,""quick_super_jump"":0.6,""swim_speed_up"":0.6,""ink_resistance_up"":0.3,""sub_power_up"":0.3,""object_shredder"":true,""respawn_punisher"":true}",wakaba,7,5,2,6,3,942,"{""ink_recovery_up"":1,""quick_respawn"":1,""special_saver"":1}",sputtery,3,1,2,3,2,922,"{""ink_saver_main"":1,""quick_super_jump"":1,""swim_speed_up"":1,""intensify_action"":0.3}",liter4k,11,10,1,3,1,615,"{""ink_saver_main"":2,""swim_speed_up"":1.6,""intensify_action"":0.9,""ink_saver_sub"":0.3,""quick_super_jump"":0.3,""special_charge_up"":0.3,""sub_power_up"":0.3}",splatscope,6,5,1,4,1,432,"{""swim_speed_up"":1.6,""run_speed_up"":1.3,""special_power_up"":1.3,""special_charge_up"":0.3}",gold,#1 Overall Splatter,gold,#1 Super Jump Spot,gold,#1 Enemy-Base Inker,
Chill Season 2022,2023-01-14T02:00:00+00:00,2.0.1,regular,nawabari,yagara,180,bravo,,,,3354,42.0,,6e04b6ff,,3336,43.8,,cd510aff,,sshooter,2,2,0,5,1,748,"{""sub_resistance_up"":1.3,""ink_resistance_up"":1,""quick_super_jump"":1,""quick_respawn"":0.9,""ink_saver_sub"":0.3,""intensify_action"":0.3,""sub_power_up"":0.3}",spygadget,3,3,0,6,3,1140,"{""special_power_up"":1.9,""sub_power_up"":1.9,""swim_speed_up"":0.9,""comeback"":true}",pablo,5,4,1,7,1,951,"{""ink_saver_main"":1,""swim_speed_up"":0.9,""ink_recovery_up"":0.3,""ink_resistance_up"":0.3,""ink_saver_sub"":0.3,""quick_respawn"":0.3,""quick_super_jump"":0.3,""special_charge_up"":0.3,""comeback"":true,""ninja_squid"":true}",drivewiper,2,2,0,7,1,515,"{""swim_speed_up"":2,""ink_resistance_up"":1,""quick_respawn"":0.6,""intensify_action"":0.3,""run_speed_up"":0.3,""special_charge_up"":0.3}",sharp,14,8,6,2,3,1082,"{""swim_speed_up"":1.9,""intensify_action"":0.6,""ink_saver_main"":0.3,""quick_respawn"":0.3,""special_charge_up"":0.3,""sub_power_up"":0.3,""ninja_squid"":true,""stealth_jump"":true}",carbon_deco,13,10,3,1,3,829,"{""swim_speed_up"":2.8,""ink_saver_sub"":1,""ninja_squid"":true}",nautilus47,3,1,2,5,1,714,"{""ink_recovery_up"":1.9,""intensify_action"":1.9,""swim_speed_up"":1.9}",squiclean_a,9,6,3,3,2,711,"{""ink_saver_main"":1,""special_charge_up"":0.9,""sub_resistance_up"":0.9,""run_speed_up"":0.6,""swim_speed_up"":0.3,""drop_roller"":true,""thermal_ink"":true}",silver,#1 Ink Consumer,silver,#2 Home-Base Inker,,,
Chill Season 2022,2023-01-14T02:00:00+00:00,2.0.1,regular,nawabari,yagara,180,alpha,,,,3681,53.0,,c43a6eff,,3482,34.0,,1bbfabff,,sshooter,10,8,2,2,3,1042,"{""sub_resistance_up"":1.3,""ink_resistance_up"":1,""quick_super_jump"":1,""quick_respawn"":0.9,""ink_saver_sub"":0.3,""intensify_action"":0.3,""sub_power_up"":0.3}",pablo,8,6,2,6,2,951,"{""swim_speed_up"":3.2,""special_charge_up"":0.6,""ink_recovery_up"":0.3,""ink_resistance_up"":0.3,""ink_saver_main"":0.3,""ninja_squid"":true}",bamboo14mk1,3,1,2,0,3,934,"{""ink_recovery_up"":1.9,""intensify_action"":1.9,""swim_speed_up"":1.9}",squiclean_a,8,5,3,5,1,754,"{""ink_saver_main"":1,""special_charge_up"":0.9,""sub_resistance_up"":0.9,""run_speed_up"":0.6,""swim_speed_up"":0.3,""drop_roller"":true,""thermal_ink"":true}",spygadget,3,3,0,3,4,1266,"{""special_power_up"":1.9,""sub_power_up"":1.9,""swim_speed_up"":0.9,""comeback"":true}",sharp,5,4,1,4,3,1043,"{""swim_speed_up"":1.9,""intensify_action"":0.6,""ink_saver_main"":0.3,""quick_respawn"":0.3,""special_charge_up"":0.3,""sub_power_up"":0.3,""ninja_squid"":true,""stealth_jump"":true}",drivewiper,3,3,0,6,1,590,"{""swim_speed_up"":2,""ink_resistance_up"":1,""quick_respawn"":0.6,""intensify_action"":0.3,""run_speed_up"":0.3,""special_charge_up"":0.3}",carbon_deco,6,3,3,7,1,583,"{""swim_speed_up"":2.8,""ink_saver_sub"":1.3,""ninja_squid"":true}",gold,#1 Overall Splatter,gold,#1 Turf Inker,gold,#1 Popular Target,
Chill Season 2022,2023-01-14T02:00:00+00:00,2.0.1,regular,nawabari,mategai,180,alpha,,,,3395,60.7,,bfcd41ff,,3054,33.0,,6325cdff,,sshooter,7,6,1,2,2,655,"{""sub_resistance_up"":1.3,""ink_resistance_up"":1,""quick_super_jump"":1,""quick_respawn"":0.9,""ink_saver_sub"":0.3,""intensify_action"":0.3,""sub_power_up"":0.3}",52gal,14,12,2,2,3,1172,"{""swim_speed_up"":3.3,""run_speed_up"":0.6,""sub_resistance_up"":0.6,""quick_super_jump"":0.3,""special_saver"":0.3}",bamboo14mk1,10,5,5,0,3,866,"{""ink_recovery_up"":1.9,""intensify_action"":1.9,""swim_speed_up"":1.9}",squiclean_a,5,2,3,1,2,702,"{""ink_saver_main"":1,""special_charge_up"":0.9,""sub_resistance_up"":0.9,""run_speed_up"":0.6,""swim_speed_up"":0.3,""drop_roller"":true,""thermal_ink"":true}",spygadget,2,2,0,4,4,1141,"{""special_power_up"":1.9,""sub_power_up"":1.9,""swim_speed_up"":0.9,""comeback"":true}",promodeler_rg,2,2,0,8,1,807,"{""ink_saver_sub"":2.9,""ink_saver_main"":1.9,""sub_resistance_up"":0.3}",drivewiper,1,1,0,7,1,559,"{""swim_speed_up"":2,""ink_resistance_up"":1,""quick_respawn"":0.6,""intensify_action"":0.3,""run_speed_up"":0.3,""special_charge_up"":0.3}",nova_neo,0,0,0,6,0,547,"{""swim_speed_up"":1.9,""intensify_action"":0.6,""ink_saver_main"":0.3,""quick_respawn"":0.3,""special_charge_up"":0.3,""sub_power_up"":0.3,""ninja_squid"":true,""stealth_jump"":true}",silver,#2 Home-Base Inker,silver,#2 Enemy Splatter,silver,#1 Trizooka User,
Chill Season 2022,2023-01-14T02:00:00+00:00,2.0.1,regular,nawabari,yagara,180,bravo,,,,3060,26.8,,1a1aafff,,3692,61.2,,e38d24ff,,sshooter,6,5,1,5,1,644,"{""sub_resistance_up"":1.3,""ink_resistance_up"":1,""quick_super_jump"":1,""quick_respawn"":0.9,""ink_saver_sub"":0.3,""intensify_action"":0.3,""sub_power_up"":0.3}",promodeler_rg,2,0,2,9,0,833,"{""ink_saver_sub"":2.9,""ink_saver_main"":1.9,""sub_resistance_up"":0.3}",bamboo14mk1,3,2,1,1,3,810,"{""ink_recovery_up"":1.9,""intensify_action"":1.9,""swim_speed_up"":1.9}",dualsweeper,3,2,1,5,3,773,"{""ink_saver_sub"":1,""quick_respawn"":1,""quick_super_jump"":1}",l3reelgun,2,2,0,1,3,1241,"{""ink_resistance_up"":1.3,""run_speed_up"":1,""swim_speed_up"":1,""quick_respawn"":0.6,""intensify_action"":0.3,""special_charge_up"":0.3,""special_power_up"":0.3,""sub_power_up"":0.3}",heroshooter_replica,10,8,2,3,4,1055,"{""intensify_action"":2.2,""swim_speed_up"":1.6,""quick_respawn"":0.3,""special_charge_up"":0.3,""stealth_jump"":true}",splatroller,7,5,2,2,2,759,"{""swim_speed_up"":1,""drop_roller"":true,""ninja_squid"":true}",squiclean_a,11,5,6,3,1,637,"{""ink_saver_main"":1,""special_charge_up"":0.9,""sub_resistance_up"":0.9,""run_speed_up"":0.6,""swim_speed_up"":0.3,""drop_roller"":true,""thermal_ink"":true}",gold,#1 Overall Splatter,gold,#1 Enemy Splatter,silver,#1 Trizooka User,
Chill Season 2022,2023-01-14T02:00:00+00:00,2.0.1,regular,nawabari,mategai,180,alpha,,,,3459,56.0,,d74b31ff,,3354,37.8,,1ec0adff,,sshooter,10,6,4,3,3,912,"{""sub_resistance_up"":1.3,""ink_resistance_up"":1,""quick_super_jump"":1,""quick_respawn"":0.9,""ink_saver_sub"":0.3,""intensify_action"":0.3,""sub_power_up"":0.3}",pablo,7,6,1,5,1,872,"{""swim_speed_up"":3.2,""special_charge_up"":0.6,""ink_recovery_up"":0.3,""ink_resistance_up"":0.3,""ink_saver_main"":0.3,""ninja_squid"":true}",sputtery_hue,1,1,0,3,3,843,"{""ink_recovery_up"":1.9,""intensify_action"":1.9,""swim_speed_up"":1.9}",heroshooter_replica,5,4,1,2,3,832,"{""intensify_action"":2.2,""swim_speed_up"":1.6,""quick_respawn"":0.3,""special_charge_up"":0.3,""stealth_jump"":true}",lact450,3,2,1,2,4,1085,"{""special_charge_up"":2.2,""ink_saver_sub"":1,""ink_resistance_up"":0.3,""quick_respawn"":0.3,""special_power_up"":0.3,""haunt"":true}",l3reelgun,1,0,1,4,2,964,"{""ink_resistance_up"":1.3,""run_speed_up"":1,""swim_speed_up"":1,""quick_respawn"":0.6,""intensify_action"":0.3,""special_charge_up"":0.3,""special_power_up"":0.3,""sub_power_up"":0.3}",squiclean_a,7,7,0,3,2,702,"{""ink_saver_main"":1,""special_charge_up"":0.9,""sub_resistance_up"":0.9,""run_speed_up"":0.6,""swim_speed_up"":0.3,""drop_roller"":true,""thermal_ink"":true}",sharp,5,4,1,8,0,603,"{""swim_speed_up"":1.3,""ink_saver_main"":0.3,""run_speed_up"":0.3,""drop_roller"":true,""ninja_squid"":true}",gold,#1 Overall Splatter,gold,#1 Super Jump Spot,gold,#1 Turf Inker,
Chill Season 2022,2023-01-14T02:00:00+00:00,2.0.1,regular,nawabari,mategai,180,alpha,,,,3400,47.6,,2cb721ff,,3416,45.4,,c12d74ff,,sshooter,6,6,0,3,2,733,"{""sub_resistance_up"":1.3,""ink_resistance_up"":1,""quick_super_jump"":1,""quick_respawn"":0.9,""ink_saver_sub"":0.3,""intensify_action"":0.3,""sub_power_up"":0.3}",lact450,6,4,2,2,3,1000,"{""swim_speed_up"":1.3,""ink_saver_main"":0.3,""run_speed_up"":0.3,""drop_roller"":true,""ninja_squid"":true}",pablo,7,5,2,3,3,849,"{""swim_speed_up"":2.6,""ink_saver_main"":0.3,""quick_respawn"":0.3,""run_speed_up"":0.3,""sub_power_up"":0.3,""ninja_squid"":true}",heroshooter_replica,6,5,1,2,2,818,"{""intensify_action"":2.2,""swim_speed_up"":1.6,""quick_respawn"":0.3,""special_charge_up"":0.3,""stealth_jump"":true}",pablo,3,3,0,6,4,1075,"{""swim_speed_up"":3.2,""special_charge_up"":0.6,""ink_recovery_up"":0.3,""ink_resistance_up"":0.3,""ink_saver_main"":0.3,""ninja_squid"":true}",l3reelgun,4,4,0,5,1,969,"{""ink_resistance_up"":1.3,""run_speed_up"":1,""swim_speed_up"":1,""quick_respawn"":0.6,""intensify_action"":0.3,""special_charge_up"":0.3,""special_power_up"":0.3,""sub_power_up"":0.3}",carbon_deco,2,1,1,3,2,710,"{""ink_recovery_up"":1.9,""intensify_action"":1.9,""swim_speed_up"":1.9}",squiclean_a,2,2,0,6,1,662,"{""ink_saver_main"":1,""special_charge_up"":0.9,""sub_resistance_up"":0.9,""run_speed_up"":0.6,""swim_speed_up"":0.3,""drop_roller"":true,""thermal_ink"":true}",gold,#1 Enemy Splatter,gold,#1 Super Jump Spot,silver,#1 Trizooka User,
