# season,period,game-ver,lobby,mode,stage,time,win,knockout,rank,power,alpha-inked,alpha-ink-percent,alpha-count,alpha-color,alpha-theme,bravo-inked,bravo-ink-percent,bravo-count,bravo-color,bravo-theme,A1-weapon,A1-kill-assist,A1-kill,A1-assist,A1-death,A1-special,A1-inked,A1-abilities,A2-weapon,A2-kill-assist,A2-kill,A2-assist,A2-death,A2-special,A2-inked,A2-abilities,A3-weapon,A3-kill-assist,A3-kill,A3-assist,A3-death,A3-special,A3-inked,A3-abilities,A4-weapon,A4-kill-assist,A4-kill,A4-assist,A4-death,A4-special,A4-inked,A4-abilities,B1-weapon,B1-kill-assist,B1-kill,B1-assist,B1-death,B1-special,B1-inked,B1-abilities,B2-weapon,B2-kill-assist,B2-kill,B2-assist,B2-death,B2-special,B2-inked,B2-abilities,B3-weapon,B3-kill-assist,B3-kill,B3-assist,B3-death,B3-special,B3-inked,B3-abilities,B4-weapon,B4-kill-assist,B4-kill,B4-assist,B4-death,B4-special,B4-inked,B4-abilities,medal1-grade,medal1-name,medal2-grade,medal2-name,medal3-grade,medal3-name,event
Sizzle Season 2023,2023-08-06T02:00:00+00:00,4.1.0,bankara_challenge,yagura,yunohana,77,bravo,TRUE,S+ 2,,1417,,0,cd510aff,,1523,,100,6e04b6ff,,heroshooter_replica,1,1,0,4,0,337,"{""swim_speed_up"":2.6,""ink_recovery_up"":0.6,""ink_resistance_up"":0.3,""quick_super_jump"":0.3,""special_saver"":0.3,""sub_power_up"":0.3,""sub_resistance_up"":0.3,""stealth_jump"":true}",tristringer,2,2,0,2,1,349,"{""ink_saver_sub"":1,""special_charge_up"":1,""ink_resistance_up"":0.9,""quick_super_jump"":0.6,""run_speed_up"":0.6,""swim_speed_up"":0.6,""object_shredder"":true}",spygadget,0,0,0,2,2,513,"{""run_speed_up"":3.6,""intensify_action"":1.5,""quick_super_jump"":0.3,""swim_speed_up"":0.3}",longblaster,0,0,0,3,0,218,"{""intensify_action"":1.6,""swim_speed_up"":0.6,""ink_resistance_up"":0.3,""ink_saver_main"":0.3,""ink_saver_sub"":0.3,""quick_super_jump"":0.3,""special_saver"":0.3,""last_ditch_effort"":true,""stealth_jump"":true}",sshooter_collabo,2,2,0,0,2,499,"{""swim_speed_up"":2,""run_speed_up"":0.9,""special_saver"":0.6,""ink_recovery_up"":0.3,""ink_resistance_up"":0.3,""quick_super_jump"":0.3,""sub_resistance_up"":0.3,""comeback"":true}",52gal,7,3,4,0,2,439,"{""quick_respawn"":1.3,""swim_speed_up"":1.3,""ink_saver_sub"":0.6,""intensify_action"":0.6,""ink_recovery_up"":0.3,""special_power_up"":0.3,""ninja_squid"":true}",nautilus47,5,4,1,0,2,380,"{""swim_speed_up"":3.2,""run_speed_up"":1.9,""ink_resistance_up"":0.3,""quick_respawn"":0.3}",sputtery_hue,4,2,2,3,1,205,"{""quick_super_jump"":1.3,""intensify_action"":1,""quick_respawn"":1,""special_power_up"":0.6,""ink_resistance_up"":0.3,""special_saver"":0.3,""swim_speed_up"":0.3}",silver,#1 Ink Consumer,silver,#2 Overall Splatter,silver,#2 Enemy Splatter,
Sizzle Season 2023,2023-08-06T02:00:00+00:00,4.1.0,xmatch,area,gonzui,83,bravo,TRUE,,2104.6,1763,,0,cfb121ff,,1666,,100,9025c6ff,,heroshooter_replica,1,0,1,2,2,418,"{""special_charge_up"":1.3,""swim_speed_up"":1.3,""ink_recovery_up"":0.3,""ink_resistance_up"":0.3,""ink_saver_main"":0.3,""intensify_action"":0.3,""quick_super_jump"":0.3,""special_power_up"":0.3,""special_saver"":0.3,""last_ditch_effort"":true}",bottlegeyser,5,3,2,2,1,315,"{""special_power_up"":1.3,""ink_saver_sub"":0.6,""run_speed_up"":0.6,""swim_speed_up"":0.6,""ink_resistance_up"":0.3,""sub_power_up"":0.3,""comeback"":true,""stealth_jump"":true}",barrelspinner,2,2,0,1,3,625,"{""run_speed_up"":2.9,""ink_resistance_up"":0.9,""intensify_action"":0.6,""swim_speed_up"":0.3,""object_shredder"":true}",quadhopper_black,1,1,0,4,2,405,"{""quick_respawn"":3.1,""quick_super_jump"":0.6,""haunt"":true,""stealth_jump"":true}",nzap85,4,4,0,2,2,484,"{""special_charge_up"":1,""quick_super_jump"":0.6,""ink_resistance_up"":0.3,""ink_saver_sub"":0.3,""intensify_action"":0.3,""run_speed_up"":0.3,""special_saver"":0.3,""sub_power_up"":0.3,""sub_resistance_up"":0.3,""last_ditch_effort"":true,""stealth_jump"":true}",nautilus47,2,2,0,0,1,462,"{""run_speed_up"":2.2,""swim_speed_up"":1.6,""ink_recovery_up"":0.3,""ink_resistance_up"":0.3,""quick_super_jump"":0.3,""stealth_jump"":true}",kugelschreiber,2,1,1,1,1,394,"{""run_speed_up"":2,""intensify_action"":0.9,""ink_recovery_up"":0.3,""ink_saver_sub"":0.3,""quick_super_jump"":0.3,""special_charge_up"":0.3,""special_power_up"":0.3,""swim_speed_up"":0.3,""last_ditch_effort"":true}",52gal,2,2,0,3,1,326,"{""swim_speed_up"":1.6,""sub_power_up"":1.3,""ink_resistance_up"":0.3,""run_speed_up"":0.3,""special_charge_up"":0.3,""special_power_up"":0.3,""special_saver"":0.3,""sub_resistance_up"":0.3,""ninja_squid"":true}",silver,#1 Ink Consumer,silver,#2 Turf Inker,silver,#2 Super Jump Spot,
Sizzle Season 2023,2023-08-06T02:00:00+00:00,4.1.0,xmatch,area,gonzui,263,alpha,TRUE,,2104.6,5416,,100,d74b31ff,,5319,,0,1ec0adff,,heroshooter_replica,14,12,2,5,6,1314,"{""special_charge_up"":1.3,""swim_speed_up"":1.3,""ink_recovery_up"":0.3,""ink_resistance_up"":0.3,""ink_saver_main"":0.3,""intensify_action"":0.3,""quick_super_jump"":0.3,""special_power_up"":0.3,""special_saver"":0.3,""last_ditch_effort"":true}",jetsweeper_custom,10,4,6,2,6,1416,"{""swim_speed_up"":2,""intensify_action"":1.8,""ink_recovery_up"":0.3,""quick_super_jump"":0.3,""sub_resistance_up"":0.3,""stealth_jump"":true}",promodeler_rg,6,5,1,5,7,1635,"{""special_charge_up"":3.2,""swim_speed_up"":1.6,""special_saver"":0.6,""quick_super_jump"":0.3}",sharp,10,6,4,6,3,1051,"{""swim_speed_up"":1,""special_charge_up"":0.9,""special_power_up"":0.6,""special_saver"":0.6,""sub_power_up"":0.6,""last_ditch_effort"":true,""object_shredder"":true}",prime_collabo,8,8,0,6,5,1161,"{""ink_saver_sub"":1.3,""quick_respawn"":0.6,""special_saver"":0.6,""ink_recovery_up"":0.3,""ink_resistance_up"":0.3,""quick_super_jump"":0.3,""run_speed_up"":0.3,""haunt"":true,""stealth_jump"":true}",wakaba,5,4,1,5,6,1521,"{""ink_saver_sub"":4.1,""sub_power_up"":1.3,""quick_super_jump"":0.3}",promodeler_mg,4,3,1,8,6,1620,"{""swim_speed_up"":2.2,""special_charge_up"":1.3,""special_power_up"":1.3,""ink_recovery_up"":0.3,""sub_power_up"":0.3,""sub_resistance_up"":0.3}",sshooter,7,3,4,8,4,1017,"{""run_speed_up"":1.6,""sub_resistance_up"":1.6,""swim_speed_up"":1.3,""special_power_up"":0.6,""ink_saver_main"":0.3,""quick_super_jump"":0.3}",gold,#1 Overall Splatter,gold,#1 Enemy Splatter,silver,#1 Ink Consumer,
Sizzle Season 2023,2023-08-06T02:00:00+00:00,4.1.0,xmatch,area,gonzui,80,alpha,TRUE,,1889.2,1623,,100,1a1aafff,,1537,,0,e38d24ff,,96gal_deco,4,4,0,1,0,251,"{""special_power_up"":1,""swim_speed_up"":1,""special_charge_up"":0.9,""ink_saver_main"":0.6,""intensify_action"":0.6,""ink_resistance_up"":0.3,""special_saver"":0.3,""stealth_jump"":true}",variableroller,4,3,1,0,2,591,"{""swim_speed_up"":2.2,""quick_super_jump"":0.6,""ink_resistance_up"":0.3,""special_charge_up"":0.3,""special_saver"":0.3,""last_ditch_effort"":true,""ninja_squid"":true}",sshooter,2,2,0,1,1,438,"{""swim_speed_up"":2,""intensify_action"":1.2,""quick_super_jump"":0.6,""ink_recovery_up"":0.3,""ink_resistance_up"":0.3,""special_saver"":0.3,""stealth_jump"":true}",tristringer,1,1,0,0,1,343,"{""special_charge_up"":1,""swim_speed_up"":0.9,""run_speed_up"":0.6,""ink_resistance_up"":0.3,""ink_saver_sub"":0.3,""quick_super_jump"":0.3,""sub_resistance_up"":0.3,""last_ditch_effort"":true,""object_shredder"":true}",barrelspinner_deco,1,1,0,2,1,314,"{""run_speed_up"":3.9,""ink_resistance_up"":0.9,""swim_speed_up"":0.9}",nzap85,1,0,1,3,2,476,"{""run_speed_up"":1,""ink_resistance_up"":0.9,""swim_speed_up"":0.9,""special_charge_up"":0.6,""ink_recovery_up"":0.3,""comeback"":true,""stealth_jump"":true}",kelvin525,1,1,0,3,0,152,"{""swim_speed_up"":1.9,""run_speed_up"":1,""ink_resistance_up"":0.6,""ink_saver_main"":0.6,""special_power_up"":0.3,""haunt"":true}",variableroller,0,0,0,2,2,595,"{""swim_speed_up"":1.6,""special_charge_up"":0.6,""sub_resistance_up"":0.6,""ink_resistance_up"":0.3,""quick_super_jump"":0.3,""special_saver"":0.3,""last_ditch_effort"":true,""ninja_squid"":true}",gold,#1 Overall Splatter,gold,#1 Splat Zone Guard,gold,#1 Popular Target,
Sizzle Season 2023,2023-08-06T02:00:00+00:00,4.1.0,xmatch,area,masaba,187,alpha,TRUE,,1889.2,3330,,100,d74b31ff,,3839,,0,1ec0adff,,96gal_deco,6,6,0,4,3,876,"{""special_power_up"":1,""swim_speed_up"":1,""special_charge_up"":0.9,""ink_saver_main"":0.6,""intensify_action"":0.6,""ink_resistance_up"":0.3,""special_saver"":0.3,""stealth_jump"":true}",sharp_neo,7,7,0,6,3,1044,"{""special_power_up"":1.6,""ink_saver_main"":1,""intensify_action"":0.6,""swim_speed_up"":0.6,""ink_saver_sub"":0.3,""run_speed_up"":0.3,""special_charge_up"":0.3,""ninja_squid"":true}",fincent,4,3,1,4,3,840,"{""ink_saver_main"":2.8,""ink_resistance_up"":0.6,""quick_super_jump"":0.3,""ninja_squid"":true,""stealth_jump"":true}",kelvin525,4,3,1,7,2,570,"{""quick_respawn"":1.6,""ink_saver_main"":1,""special_charge_up"":0.9,""ink_saver_sub"":0.3,""quick_super_jump"":0.3,""run_speed_up"":0.3,""swim_speed_up"":0.3,""stealth_jump"":true}",dynamo,9,7,2,5,1,645,"{""ink_saver_sub"":1.6,""special_saver"":1.3,""drop_roller"":true}",prime_collabo,8,8,0,2,4,1188,"{""swim_speed_up"":1.6,""ink_saver_main"":1.3,""ink_resistance_up"":0.6,""quick_respawn"":0.3,""special_charge_up"":0.3,""special_saver"":0.3,""sub_resistance_up"":0.3,""last_ditch_effort"":true}",lact450,3,2,1,4,5,1307,"{""special_charge_up"":2,""run_speed_up"":0.9,""special_saver"":0.6,""swim_speed_up"":0.6,""ink_resistance_up"":0.3,""quick_super_jump"":0.3,""last_ditch_effort"":true}",maneuver,5,4,1,8,1,699,"{""quick_respawn"":1.9,""quick_super_jump"":0.6,""swim_speed_up"":0.6,""ink_recovery_up"":0.3,""sub_resistance_up"":0.3,""comeback"":true,""stealth_jump"":true}",gold,#1 Super Jump Spot,silver,#1 Ink Consumer,silver,#1 Kraken Royale User,
Sizzle Season 2023,2023-08-06T02:00:00+00:00,4.1.0,xmatch,area,gonzui,78,alpha,TRUE,,1889.2,1746,,100,cfb121ff,,1423,,0,9025c6ff,,96gal_deco,2,1,1,1,1,285,"{""special_power_up"":1,""swim_speed_up"":1,""special_charge_up"":0.9,""ink_saver_main"":0.6,""intensify_action"":0.6,""ink_resistance_up"":0.3,""special_saver"":0.3,""stealth_jump"":true}",maneuver,8,6,2,1,1,440,"{""quick_respawn"":1.9,""quick_super_jump"":0.6,""swim_speed_up"":0.6,""ink_recovery_up"":0.3,""sub_resistance_up"":0.3,""comeback"":true,""stealth_jump"":true}",wakaba,3,2,1,0,2,631,"{""ink_saver_sub"":3.2,""sub_power_up"":1.9,""ink_recovery_up"":0.6}",furo,3,3,0,1,1,390,"{""swim_speed_up"":1.6,""ink_saver_main"":0.9,""ink_resistance_up"":0.3,""quick_respawn"":0.3,""special_charge_up"":0.3,""sub_resistance_up"":0.3,""last_ditch_effort"":true,""ninja_squid"":true}",bottlegeyser,2,1,1,1,1,312,"{""run_speed_up"":3.8,""ink_recovery_up"":0.3,""ink_saver_sub"":0.3,""thermal_ink"":true}",nzap85,2,1,1,3,1,426,"{""run_speed_up"":1,""special_charge_up"":0.6,""sub_power_up"":0.6,""swim_speed_up"":0.6,""ink_resistance_up"":0.3,""quick_super_jump"":0.3,""special_saver"":0.3,""last_ditch_effort"":true,""stealth_jump"":true}",longblaster,1,1,0,4,0,308,"{""quick_respawn"":2.2,""ink_resistance_up"":0.6,""ink_saver_main"":0.3,""ink_saver_sub"":0.3,""quick_super_jump"":0.3,""last_ditch_effort"":true,""stealth_jump"":true}",sputtery_hue,0,0,0,4,1,377,"{""swim_speed_up"":1.3,""quick_respawn"":1.2,""ink_saver_sub"":1,""ink_recovery_up"":0.6,""ink_resistance_up"":0.3,""ink_saver_main"":0.3,""comeback"":true}",silver,#2 Popular Target,silver,#2 Splat Assister,,,
Sizzle Season 2023,2023-08-06T02:00:00+00:00,4.1.0,xmatch,area,gonzui,179,alpha,TRUE,,1924.5,3756,,100,6325cdff,,3948,,0,bfcd41ff,,96gal_deco,5,4,1,3,3,694,"{""special_power_up"":1,""swim_speed_up"":1,""special_charge_up"":0.9,""ink_saver_main"":0.6,""intensify_action"":0.6,""ink_resistance_up"":0.3,""special_saver"":0.3,""stealth_jump"":true}",explosher,1,0,1,0,4,1266,"{""ink_saver_main"":2.6,""swim_speed_up"":1.9,""ink_recovery_up"":0.3,""ink_saver_sub"":0.3,""special_charge_up"":0.3,""special_power_up"":0.3}",dualsweeper_custom,2,1,1,3,3,883,"{""swim_speed_up"":1.3,""ink_recovery_up"":0.6,""intensify_action"":0.6,""quick_super_jump"":0.6,""sub_power_up"":0.6,""comeback"":true,""stealth_jump"":true}",barrelspinner,1,1,0,2,3,913,"{""run_speed_up"":3.5,""ink_resistance_up"":1,""intensify_action"":0.6,""special_charge_up"":0.6}",bottlegeyser,4,4,0,3,2,611,"{""swim_speed_up"":1.9,""run_speed_up"":1.2,""ink_recovery_up"":0.3,""sub_power_up"":0.3,""ninja_squid"":true,""object_shredder"":true}",barrelspinner,3,3,0,0,5,1238,"{""run_speed_up"":2,""special_power_up"":1,""ink_resistance_up"":0.9,""ink_saver_main"":0.9,""swim_speed_up"":0.6,""quick_super_jump"":0.3}",dualsweeper,2,1,1,1,4,841,"{""ink_saver_sub"":1.2,""intensify_action"":1,""ink_recovery_up"":0.6,""quick_super_jump"":0.6,""last_ditch_effort"":true,""stealth_jump"":true}",furo,1,0,1,2,4,1258,"{""swim_speed_up"":1,""quick_respawn"":0.9,""ink_saver_main"":0.6,""ink_recovery_up"":0.3,""ink_resistance_up"":0.3,""quick_super_jump"":0.3,""sub_resistance_up"":0.3,""stealth_jump"":true,""thermal_ink"":true}",gold,#1 Overall Splatter,gold,#1 Splat Zone Guard,gold,#1 Popular Target,
Sizzle Season 2023,2023-08-06T02:00:00+00:00,4.1.0,xmatch,area,gonzui,284,alpha,TRUE,,2104.6,4705,,100,d74b31ff,,4797,,0,1ec0adff,,heroshooter_replica,7,6,1,6,6,1377,"{""special_charge_up"":1.3,""swim_speed_up"":1.3,""ink_recovery_up"":0.3,""ink_resistance_up"":0.3,""ink_saver_main"":0.3,""intensify_action"":0.3,""quick_super_jump"":0.3,""special_power_up"":0.3,""special_saver"":0.3,""last_ditch_effort"":true}",splatroller,9,9,0,6,4,944,"{""ink_saver_main"":1.9,""ink_recovery_up"":1.2,""quick_super_jump"":0.3,""sub_power_up"":0.3,""ninja_squid"":true,""stealth_jump"":true}",explosher,8,4,4,2,5,1473,"{""ink_saver_main"":3.5,""sub_power_up"":1.9,""special_charge_up"":0.3}",dualsweeper_custom,8,6,2,9,3,911,"{""intensify_action"":2.2,""ink_resistance_up"":1.2,""swim_speed_up"":1,""quick_super_jump"":0.3,""stealth_jump"":true}",drivewiper,14,9,5,6,7,1515,"{""ink_saver_sub"":1.3,""ink_saver_main"":1,""swim_speed_up"":0.9,""ink_resistance_up"":0.6,""quick_super_jump"":0.3,""special_saver"":0.3,""sub_resistance_up"":0.3,""comeback"":true}",nzap85,14,9,5,8,7,1633,"{""run_speed_up"":1,""special_power_up"":1,""swim_speed_up"":0.9,""ink_resistance_up"":0.6,""ink_saver_sub"":0.6,""intensify_action"":0.6,""stealth_jump"":true}",jetsweeper_custom,9,2,7,6,2,558,"{""sub_power_up"":1.9,""ink_recovery_up"":1.3,""ink_saver_sub"":1,""ink_saver_main"":0.9,""intensify_action"":0.3,""run_speed_up"":0.3}",rapid_deco,9,3,6,5,5,1091,"{""special_power_up"":1.3,""swim_speed_up"":1.2,""quick_respawn"":1,""special_saver"":0.6,""ink_saver_sub"":0.3,""sub_resistance_up"":0.3,""comeback"":true}",silver,#1 Ink Consumer,silver,First Splat!,silver,#1 Trizooka User,
Sizzle Season 2023,2023-08-06T02:00:00+00:00,4.1.0,xmatch,area,masaba,207,bravo,TRUE,,2104.6,3857,,0,1a1aafff,,4268,,100,e38d24ff,,heroshooter_replica,5,2,3,4,3,999,"{""special_charge_up"":1.3,""swim_speed_up"":1.3,""ink_recovery_up"":0.3,""ink_resistance_up"":0.3,""ink_saver_main"":0.3,""intensify_action"":0.3,""quick_super_jump"":0.3,""special_power_up"":0.3,""special_saver"":0.3,""last_ditch_effort"":true}",sshooter_collabo,11,10,1,6,4,1228,"{""quick_respawn"":0.6,""special_saver"":0.6,""sub_resistance_up"":0.6,""ink_resistance_up"":0.3,""quick_super_jump"":0.3,""swim_speed_up"":0.3,""comeback"":true,""ninja_squid"":true,""stealth_jump"":true}",nova_neo,5,4,1,5,2,662,"{""quick_super_jump"":1,""special_saver"":0.9,""swim_speed_up"":0.9,""ink_saver_sub"":0.3,""intensify_action"":0.3,""sub_resistance_up"":0.3,""ninja_squid"":true,""stealth_jump"":true}",promodeler_rg,2,1,1,4,3,968,"{""special_charge_up"":2,""swim_speed_up"":1,""ink_resistance_up"":0.6,""sub_power_up"":0.6,""ink_saver_sub"":0.3,""quick_respawn"":0.3,""special_power_up"":0.3,""special_saver"":0.3}",sharp_neo,7,5,2,3,6,1482,"{""special_charge_up"":1.3,""sub_power_up"":0.6,""swim_speed_up"":0.6,""ink_resistance_up"":0.3,""quick_super_jump"":0.3,""special_saver"":0.3,""sub_resistance_up"":0.3,""last_ditch_effort"":true,""stealth_jump"":true}",screwslosher,6,5,1,3,4,961,"{""special_power_up"":0.6,""ink_resistance_up"":0.3,""quick_respawn"":0.3,""quick_super_jump"":0.3,""special_charge_up"":0.3,""comeback"":true,""ninja_squid"":true,""stealth_jump"":true}",sputtery_hue,6,4,2,8,2,760,"{""quick_respawn"":2.2,""quick_super_jump"":0.6,""ink_saver_sub"":0.3,""special_power_up"":0.3,""swim_speed_up"":0.3,""comeback"":true,""stealth_jump"":true}",sshooter,5,5,0,3,5,1065,"{""swim_speed_up"":2.2,""ink_resistance_up"":0.3,""intensify_action"":0.3,""special_charge_up"":0.3,""special_power_up"":0.3,""special_saver"":0.3,""ninja_squid"":true,""stealth_jump"":true}",silver,#1 Splat Zone Hero,gold,#1 Popular Target,gold,#1 Splat Assister,
Sizzle Season 2023,2023-08-06T02:00:00+00:00,4.1.0,xmatch,area,gonzui,232,bravo,TRUE,,2104.6,3763,,0,e38d24ff,,4103,,100,1a1aafff,,heroshooter_replica,4,3,1,8,5,1024,"{""swim_speed_up"":1.3,""ink_recovery_up"":0.6,""quick_super_jump"":0.6,""ink_resistance_up"":0.3,""intensify_action"":0.3,""special_saver"":0.3,""sub_resistance_up"":0.3,""last_ditch_effort"":true,""stealth_jump"":true}",dynamo,8,8,0,9,3,820,"{""ink_saver_main"":1.8,""swim_speed_up"":0.6,""special_charge_up"":0.3,""comeback"":true,""ninja_squid"":true,""stealth_jump"":true}",explosher,5,5,0,4,4,1366,"{""ink_saver_main"":1.9,""swim_speed_up"":1.6,""ink_resistance_up"":0.6,""quick_super_jump"":0.3,""sub_resistance_up"":0.3,""last_ditch_effort"":true}",splatcharger_collabo,1,1,0,7,2,553,"{""ink_saver_main"":2.3,""quick_super_jump"":0.9,""sub_resistance_up"":0.6,""ink_resistance_up"":0.3,""intensify_action"":0.3,""special_power_up"":0.3,""stealth_jump"":true}",sshooter,11,11,0,3,4,1269,"{""swim_speed_up"":1,""ink_resistance_up"":0.6,""quick_super_jump"":0.6,""sub_resistance_up"":0.6,""ink_saver_sub"":0.3,""intensify_action"":0.3,""sub_power_up"":0.3,""last_ditch_effort"":true,""stealth_jump"":true}",explosher,11,4,7,5,3,1260,"{""ink_saver_main"":2.6,""ink_recovery_up"":1.3,""ink_saver_sub"":0.9,""intensify_action"":0.9}",fincent,11,10,1,6,3,836,"{""run_speed_up"":1.6,""ink_saver_sub"":0.6,""ink_resistance_up"":0.3,""quick_super_jump"":0.3,""sub_resistance_up"":0.3,""swim_speed_up"":0.3,""last_ditch_effort"":true,""stealth_jump"":true}",splatcharger,3,3,0,3,2,738,"{""swim_speed_up"":1.9,""ink_recovery_up"":1,""ink_saver_sub"":0.9,""run_speed_up"":0.6,""ink_saver_main"":0.3,""stealth_jump"":true}",silver,#1 Ground Traveler,silver,#1 Ink Consumer,gold,#1 Splat Assister,
