# season,period,game-ver,lobby,mode,stage,time,win,knockout,rank,power,alpha-inked,alpha-ink-percent,alpha-count,alpha-color,alpha-theme,bravo-inked,bravo-ink-percent,bravo-count,bravo-color,bravo-theme,A1-weapon,A1-kill-assist,A1-kill,A1-assist,A1-death,A1-special,A1-inked,A1-abilities,A2-weapon,A2-kill-assist,A2-kill,A2-assist,A2-death,A2-special,A2-inked,A2-abilities,A3-weapon,A3-kill-assist,A3-kill,A3-assist,A3-death,A3-special,A3-inked,A3-abilities,A4-weapon,A4-kill-assist,A4-kill,A4-assist,A4-death,A4-special,A4-inked,A4-abilities,B1-weapon,B1-kill-assist,B1-kill,B1-assist,B1-death,B1-special,B1-inked,B1-abilities,B2-weapon,B2-kill-assist,B2-kill,B2-assist,B2-death,B2-special,B2-inked,B2-abilities,B3-weapon,B3-kill-assist,B3-kill,B3-assist,B3-death,B3-special,B3-inked,B3-abilities,B4-weapon,B4-kill-assist,B4-kill,B4-assist,B4-death,B4-special,B4-inked,B4-abilities,medal1-grade,medal1-name,medal2-grade,medal2-name,medal3-grade,medal3-name,event
Fresh Season 2023,2023-04-05T00:00:00+00:00,3.1.0,bankara_open,hoko,yagara,300,bravo,FALSE,S,,,,38,e38d24ff,,,,73,1a1aafff,,nzap85,11,8,3,14,3,1025,"{""swim_speed_up"":1.3,""run_speed_up"":0.6,""ink_recovery_up"":0.3,""ink_resistance_up"":0.3,""quick_respawn"":0.3,""special_charge_up"":0.3,""special_saver"":0.3,""sub_resistance_up"":0.3,""last_ditch_effort"":true,""stealth_jump"":true}",nautilus47,9,4,5,5,4,1178,"{""run_speed_up"":1.3,""swim_speed_up"":1.2,""ink_resistance_up"":0.6,""sub_resistance_up"":0.6,""comeback"":true,""stealth_jump"":true}",nautilus47,11,8,3,8,4,1121,"{""run_speed_up"":3.8,""swim_speed_up"":1.6,""ink_resistance_up"":0.3}",splatscope_collabo,6,6,0,3,6,1106,"{""ink_recovery_up"":1.3,""ink_saver_main"":1,""ink_saver_sub"":0.9,""quick_super_jump"":0.6,""swim_speed_up"":0.6,""ink_resistance_up"":0.3,""object_shredder"":true}",sshooter,15,12,3,5,6,1737,"{""swim_speed_up"":1.2,""special_charge_up"":0.6,""ink_recovery_up"":0.3,""ink_resistance_up"":0.3,""special_saver"":0.3,""last_ditch_effort"":true,""ninja_squid"":true,""stealth_jump"":true}",bucketslosher_deco,14,12,2,11,3,882,"{""quick_respawn"":1,""swim_speed_up"":0.9,""quick_super_jump"":0.6,""ink_resistance_up"":0.3,""special_saver"":0.3,""comeback"":true,""stealth_jump"":true}",prime_collabo,5,4,1,6,4,1195,"{""swim_speed_up"":1.9,""ink_saver_main"":1,""special_charge_up"":1,""ink_saver_sub"":0.6,""special_saver"":0.6,""ink_resistance_up"":0.3,""quick_respawn"":0.3}",nzap89,3,2,1,6,6,1416,"{""special_charge_up"":1.9,""ink_recovery_up"":0.3,""ink_resistance_up"":0.3,""ink_saver_sub"":0.3,""quick_super_jump"":0.3,""sub_power_up"":0.3,""sub_resistance_up"":0.3,""last_ditch_effort"":true,""object_shredder"":true}",gold,#1 Overall Splatter,gold,#1 Enemy Splatter,gold,#1 Popular Target,
Fresh Season 2023,2023-04-05T00:00:00+00:00,3.1.0,bankara_open,hoko,amabi,300,bravo,FALSE,S,,,,27,cd510aff,,,,62,6e04b6ff,,nzap85,5,5,0,12,2,1203,"{""swim_speed_up"":1.3,""run_speed_up"":0.6,""ink_recovery_up"":0.3,""ink_resistance_up"":0.3,""quick_respawn"":0.3,""special_charge_up"":0.3,""special_saver"":0.3,""sub_resistance_up"":0.3,""last_ditch_effort"":true,""stealth_jump"":true}",nautilus47,7,6,1,9,3,940,"{""run_speed_up"":1.9,""ink_resistance_up"":1,""sub_resistance_up"":0.9,""ink_recovery_up"":0.3,""quick_super_jump"":0.3,""swim_speed_up"":0.3,""object_shredder"":true}",nzap89,4,0,4,8,4,1229,"{""intensify_action"":1,""quick_respawn"":1,""swim_speed_up"":1,""special_power_up"":0.3}",splatspinner_collabo,7,4,3,5,2,1142,"{""run_speed_up"":2.9,""ink_resistance_up"":1.3,""intensify_action"":0.6,""ink_recovery_up"":0.3,""quick_super_jump"":0.3}",clashblaster,17,12,5,3,5,1175,"{""run_speed_up"":1.3,""special_charge_up"":1.3,""special_saver"":0.6,""ink_saver_sub"":0.3,""last_ditch_effort"":true}",hokusai,6,5,1,6,3,1203,"{""ink_recovery_up"":1,""ink_saver_sub"":1,""ink_resistance_up"":0.9,""quick_super_jump"":0.9,""swim_speed_up"":0.9,""drop_roller"":true}",bottlegeyser,14,8,6,3,4,1138,"{""run_speed_up"":1.6,""swim_speed_up"":0.6,""ink_resistance_up"":0.3,""special_saver"":0.3,""last_ditch_effort"":true,""object_shredder"":true}",liter4k,10,8,2,3,3,887,"{""quick_respawn"":4.4,""swim_speed_up"":0.3,""last_ditch_effort"":true}",silver,First Splat!,silver,#1 Rainmaker Stopper,silver,#1 Rainmaker Carrier,
Fresh Season 2023,2023-04-05T00:00:00+00:00,3.1.0,bankara_challenge,yagura,sumeshi,300,bravo,FALSE,A+,,,,57,6e04b6ff,,,,61,cd510aff,,tristringer,6,2,4,7,5,998,"{""ink_saver_sub"":2.5,""run_speed_up"":1.9,""ink_resistance_up"":0.3,""haunt"":true}",carbon_deco,11,11,0,10,3,810,"{""swim_speed_up"":1.3,""ink_saver_sub"":0.6,""run_speed_up"":0.6,""ink_recovery_up"":0.3,""ink_resistance_up"":0.3,""intensify_action"":0.3,""quick_super_jump"":0.3,""ninja_squid"":true,""stealth_jump"":true}",sshooter_collabo,6,4,2,12,2,836,"{""run_speed_up"":1.3,""quick_respawn"":1,""intensify_action"":0.9,""sub_power_up"":0.3,""haunt"":true}",pablo,9,6,3,5,7,1393,"{""sub_power_up"":1.6,""special_saver"":1,""ink_saver_main"":0.9,""special_charge_up"":0.9,""ink_resistance_up"":0.3,""respawn_punisher"":true}",variableroller,14,11,3,7,3,1185,"{""swim_speed_up"":1.3,""run_speed_up"":1.2,""ink_resistance_up"":1,""ink_saver_main"":1,""ink_saver_sub"":0.3,""intensify_action"":0.3,""special_saver"":0.3}",momiji,11,10,1,7,3,1157,"{""ink_resistance_up"":1,""quick_respawn"":1,""special_charge_up"":1,""quick_super_jump"":0.6,""ink_recovery_up"":0.3,""intensify_action"":0.3,""sub_resistance_up"":0.3}",dualsweeper,13,9,4,5,5,1004,"{""sub_resistance_up"":2,""special_power_up"":1.2,""quick_super_jump"":0.9,""ink_recovery_up"":0.3,""comeback"":true}",jimuwiper,7,4,3,4,0,1094,"{""ink_saver_main"":1.6,""quick_respawn"":1,""sub_resistance_up"":1,""ink_saver_sub"":0.9,""swim_speed_up"":0.6,""ink_resistance_up"":0.3,""run_speed_up"":0.3}",gold,#1 Splat Assister,gold,#1 Super Jump Spot,gold,Record-Score Setter,
Fresh Season 2023,2023-04-05T00:00:00+00:00,3.1.0,xmatch,area,masaba,145,alpha,TRUE,,2404.6,,,100,bfcd41ff,,,,0,6325cdff,,sharp_neo,9,7,2,1,3,1104,"{""swim_speed_up"":1.6,""intensify_action"":0.9,""sub_resistance_up"":0.6,""ink_resistance_up"":0.3,""quick_super_jump"":0.3,""ninja_squid"":true,""stealth_jump"":true}",liter4k_scope,5,5,0,1,3,796,"{""ink_saver_main"":1.9,""swim_speed_up"":0.9,""quick_super_jump"":0.6,""sub_resistance_up"":0.3,""object_shredder"":true,""respawn_punisher"":true}",longblaster,4,3,1,3,2,453,"{""quick_respawn"":2.9,""intensify_action"":0.6,""swim_speed_up"":0.6,""ink_recovery_up"":0.3,""ink_saver_main"":0.3,""last_ditch_effort"":true}",quadhopper_black,3,2,1,3,1,615,"{""quick_respawn"":3.8,""quick_super_jump"":0.6,""ink_resistance_up"":0.3,""stealth_jump"":true}",sharp_neo,4,3,1,5,3,922,"{""special_charge_up"":1.6,""swim_speed_up"":0.6,""ink_resistance_up"":0.3,""quick_super_jump"":0.3,""run_speed_up"":0.3,""special_saver"":0.3,""sub_resistance_up"":0.3,""last_ditch_effort"":true,""object_shredder"":true}",explosher,3,1,2,3,3,856,"{""ink_saver_main"":2.8,""ink_recovery_up"":1.6,""sub_power_up"":0.3,""last_ditch_effort"":true}",dualsweeper,3,2,1,5,2,617,"{""quick_respawn"":1,""swim_speed_up"":1,""run_speed_up"":0.9,""sub_resistance_up"":0.6,""ink_resistance_up"":0.3,""ink_saver_main"":0.3,""quick_super_jump"":0.3,""special_charge_up"":0.3,""stealth_jump"":true}",liter4k_scope,2,2,0,4,1,444,"{""ink_saver_main"":1.9,""quick_super_jump"":1.6,""sub_resistance_up"":0.9,""ink_resistance_up"":0.3,""respawn_punisher"":true}",gold,#1 Overall Splatter,gold,#1 Splat Zone Guard,gold,#1 Turf Inker,
Fresh Season 2023,2023-04-05T00:00:00+00:00,3.1.0,bankara_challenge,yagura,sumeshi,300,bravo,FALSE,A+,,,,39,6e04b6ff,,,,57,cd510aff,,tristringer,9,7,2,8,5,964,"{""ink_saver_sub"":2.5,""run_speed_up"":1.9,""ink_resistance_up"":0.3,""haunt"":true}",sshooter,12,10,2,11,4,976,"{""run_speed_up"":1.3,""ink_resistance_up"":1,""special_saver"":0.6,""ink_saver_main"":0.3,""intensify_action"":0.3,""swim_speed_up"":0.3,""thermal_ink"":true}",sharp_neo,4,2,2,5,5,1414,"{""ink_saver_sub"":1.6,""ink_resistance_up"":1,""swim_speed_up"":1,""sub_resistance_up"":0.6,""intensify_action"":0.3,""run_speed_up"":0.3,""special_saver"":0.3}",bold,8,8,0,12,3,797,"{""quick_super_jump"":1,""special_saver"":1,""ink_saver_sub"":0.9,""run_speed_up"":0.6,""ink_recovery_up"":0.3,""sub_power_up"":0.3,""opening_gambit"":true}",hissen_hue,19,13,6,9,2,857,"{""quick_respawn"":1,""special_charge_up"":1,""ink_saver_sub"":0.6,""ink_resistance_up"":0.3,""ink_saver_main"":0.3,""intensify_action"":0.3,""special_power_up"":0.3,""special_saver"":0.3,""sub_resistance_up"":0.3,""swim_speed_up"":0.3,""ninja_squid"":true}",barrelspinner,17,9,8,5,5,1197,"{""ink_recovery_up"":1.3,""ink_resistance_up"":1,""run_speed_up"":1,""ink_saver_main"":0.6,""quick_respawn"":0.6,""special_power_up"":0.6,""sub_power_up"":0.3,""swim_speed_up"":0.3}",bold,9,6,3,7,6,1353,"{""ink_recovery_up"":1,""run_speed_up"":0.6,""special_charge_up"":0.6,""special_power_up"":0.6,""ink_resistance_up"":0.3,""ink_saver_main"":0.3,""swim_speed_up"":0.3,""last_ditch_effort"":true,""stealth_jump"":true}",dualsweeper,14,8,6,6,3,925,"{""ink_saver_main"":2.2,""swim_speed_up"":1.2,""ink_recovery_up"":1,""quick_respawn"":1,""intensify_action"":0.3}",gold,#1 Splat Assister,silver,#1 Checkpoint Breaker,gold,#1 Score Booster,
Fresh Season 2023,2023-04-05T00:00:00+00:00,3.1.0,xmatch,area,masaba,129,alpha,TRUE,,2404.6,,,100,1bbfabff,,,,0,c43a6eff,,sharp_neo,8,6,2,2,2,736,"{""swim_speed_up"":1.6,""intensify_action"":0.9,""sub_resistance_up"":0.6,""ink_resistance_up"":0.3,""quick_super_jump"":0.3,""ninja_squid"":true,""stealth_jump"":true}",nautilus47,8,6,2,1,2,634,"{""run_speed_up"":1.3,""quick_respawn"":1,""intensify_action"":0.6,""special_charge_up"":0.6,""ink_resistance_up"":0.3,""ink_saver_sub"":0.3,""quick_super_jump"":0.3,""sub_resistance_up"":0.3,""opening_gambit"":true}",dynamo,5,2,3,1,2,646,"{""swim_speed_up"":1.3,""ink_saver_main"":0.9,""ink_saver_sub"":0.9,""ink_recovery_up"":0.3,""special_charge_up"":0.3,""stealth_jump"":true,""thermal_ink"":true}",splatspinner,3,2,1,3,1,728,"{""run_speed_up"":2,""ink_resistance_up"":0.3,""ink_saver_main"":0.3,""ink_saver_sub"":0.3,""intensify_action"":0.3,""quick_super_jump"":0.3,""sub_resistance_up"":0.3,""swim_speed_up"":0.3,""last_ditch_effort"":true}",drivewiper,3,3,0,6,2,467,"{""quick_respawn"":4.1,""quick_super_jump"":0.3,""sub_resistance_up"":0.3,""stealth_jump"":true}",sshooter_collabo,2,2,0,3,4,848,"{""special_charge_up"":1.2,""ink_saver_main"":1,""ink_saver_sub"":1,""swim_speed_up"":0.9,""sub_power_up"":0.3,""sub_resistance_up"":0.3,""ninja_squid"":true}",nautilus47,2,2,0,4,1,588,"{""run_speed_up"":3.8,""ink_saver_main"":1.9}",lact450,0,0,0,3,3,693,"{""run_speed_up"":1.3,""special_charge_up"":1,""swim_speed_up"":1,""quick_respawn"":0.6,""quick_super_jump"":0.6,""ink_recovery_up"":0.3,""ink_resistance_up"":0.3,""ink_saver_main"":0.3,""special_power_up"":0.3}",gold,#1 Overall Splatter,gold,#1 Popular Target,gold,#1 Turf Inker,
Fresh Season 2023,2023-04-05T00:00:00+00:00,3.1.0,bankara_challenge,yagura,sumeshi,304,alpha,FALSE,A+,,,,44,d74b31ff,,,,38,1ec0adff,,tristringer,12,11,1,7,6,1167,"{""ink_saver_sub"":2.5,""run_speed_up"":1.9,""ink_resistance_up"":0.3,""haunt"":true}",tristringer,12,4,8,7,5,845,"{""ink_resistance_up"":1.3,""special_saver"":1,""ink_recovery_up"":0.3,""ink_saver_main"":0.3,""special_power_up"":0.3,""comeback"":true}",carbon_deco,9,9,0,11,3,714,"{""special_charge_up"":1,""swim_speed_up"":1,""ink_recovery_up"":0.3,""ink_resistance_up"":0.3,""ink_saver_main"":0.3,""ink_saver_sub"":0.3,""quick_super_jump"":0.3,""run_speed_up"":0.3,""special_power_up"":0.3,""sub_power_up"":0.3,""sub_resistance_up"":0.3,""ninja_squid"":true}",splatroller,6,6,0,11,3,764,"{""ink_resistance_up"":1.3,""swim_speed_up"":1.3,""ink_saver_main"":0.3,""quick_super_jump"":0.3,""special_power_up"":0.3,""special_saver"":0.3,""ninja_squid"":true}",clashblaster_neo,22,20,2,9,2,776,"{""run_speed_up"":1,""sub_resistance_up"":1,""ink_saver_main"":0.9,""ink_saver_sub"":0.6,""intensify_action"":0.3,""quick_respawn"":0.3,""last_ditch_effort"":true}",tristringer,11,4,7,2,7,1002,"{""run_speed_up"":0.6,""swim_speed_up"":0.6,""ink_resistance_up"":0.3,""quick_super_jump"":0.3,""special_charge_up"":0.3,""special_saver"":0.3,""sub_resistance_up"":0.3,""last_ditch_effort"":true,""object_shredder"":true,""thermal_ink"":true}",screwslosher,8,5,3,9,5,1068,"{""special_charge_up"":2.2,""intensify_action"":1.6,""special_power_up"":0.6,""quick_super_jump"":0.3,""drop_roller"":true}",nzap89,11,7,4,10,0,1009,"{""swim_speed_up"":2.6,""ink_saver_main"":0.6,""ink_saver_sub"":0.6,""run_speed_up"":0.6,""intensify_action"":0.3,""ninja_squid"":true}",gold,#1 Overall Splatter,gold,Record-Score Setter,gold,#1 Score Booster,
Fresh Season 2023,2023-04-05T02:00:00+00:00,3.1.0,bankara_challenge,asari,amabi,302,bravo,FALSE,A+,,,,20,1bbfabff,,,,77,c43a6eff,,tristringer,12,7,5,7,3,913,"{""ink_saver_sub"":2.5,""run_speed_up"":1.9,""ink_resistance_up"":0.3,""haunt"":true}",splatroller_collabo,13,11,2,7,3,745,"{""ink_saver_main"":2.3,""ink_resistance_up"":0.6,""ink_recovery_up"":0.3,""quick_respawn"":0.3,""run_speed_up"":0.3,""special_charge_up"":0.3,""special_power_up"":0.3,""sub_power_up"":0.3,""comeback"":true}",sputtery,9,7,2,5,3,992,"{""quick_super_jump"":1.3,""ink_saver_main"":1,""ink_saver_sub"":0.3,""intensify_action"":0.3,""quick_respawn"":0.3,""haunt"":true}",sharp,7,6,1,13,2,760,"{""special_power_up"":1,""ink_saver_main"":0.9,""intensify_action"":0.6,""quick_super_jump"":0.3,""sub_power_up"":0.3,""comeback"":true,""ninja_squid"":true}",sshooter_collabo,16,11,5,8,2,905,"{""sub_power_up"":1.6,""quick_super_jump"":1.3,""special_power_up"":0.9,""ink_recovery_up"":0.3,""ink_saver_sub"":0.3,""quick_respawn"":0.3,""last_ditch_effort"":true}",clashblaster,12,6,6,5,3,748,"{""ink_recovery_up"":1.9,""run_speed_up"":1.3,""ink_saver_main"":1,""intensify_action"":0.3,""special_saver"":0.3,""swim_speed_up"":0.3}",clashblaster,14,11,3,8,2,874,"{""swim_speed_up"":3.2,""ink_saver_sub"":0.6,""run_speed_up"":0.3,""special_saver"":0.3,""ninja_squid"":true}",drivewiper,10,4,6,10,1,661,"{""quick_respawn"":1.9,""ink_saver_sub"":1.3,""ink_recovery_up"":0.3,""ink_saver_main"":0.3,""special_charge_up"":0.3,""special_power_up"":0.3,""swim_speed_up"":0.3,""comeback"":true}",gold,#1 Splat Assister,gold,#1 Super Jump Spot,gold,#1 Score Booster,
Fresh Season 2023,2023-04-05T02:00:00+00:00,3.1.0,xmatch,yagura,namero,300,bravo,FALSE,,2463.7,,,57,cd510aff,,,,84,6e04b6ff,,sharp_neo,10,9,1,6,6,1699,"{""swim_speed_up"":1.6,""intensify_action"":0.9,""sub_resistance_up"":0.6,""ink_resistance_up"":0.3,""quick_super_jump"":0.3,""ninja_squid"":true,""stealth_jump"":true}",liter4k_scope,13,12,1,5,5,1233,"{""ink_saver_main"":1.9,""quick_super_jump"":1.6,""sub_resistance_up"":0.9,""ink_resistance_up"":0.3,""respawn_punisher"":true}",screwslosher,9,4,5,8,2,805,"{""ink_saver_sub"":1.3,""swim_speed_up"":0.9,""run_speed_up"":0.6,""ink_resistance_up"":0.3,""quick_super_jump"":0.3,""sub_power_up"":0.3,""last_ditch_effort"":true,""stealth_jump"":true}",barrelspinner,4,2,2,6,4,889,"{""run_speed_up"":3.9,""ink_resistance_up"":0.3,""ink_saver_main"":0.3,""swim_speed_up"":0.3}",screwslosher,11,5,6,9,3,1060,"{""ink_saver_sub"":3.2,""special_charge_up"":1.9,""intensify_action"":0.3,""quick_super_jump"":0.3}",liter4k_scope,9,9,0,5,4,1149,"{""ink_saver_main"":1.6,""quick_super_jump"":0.6,""swim_speed_up"":0.6,""ink_recovery_up"":0.3,""special_charge_up"":0.3,""sub_resistance_up"":0.3,""last_ditch_effort"":true,""respawn_punisher"":true}",nautilus47,7,7,0,9,3,1060,"{""run_speed_up"":3.8,""ink_saver_main"":1.9}",tristringer,5,4,1,4,4,1359,"{""quick_super_jump"":1.9,""ink_saver_main"":1,""run_speed_up"":1,""quick_respawn"":0.9,""sub_power_up"":0.9}",silver,#1 Ground Traveler,gold,#1 Turf Inker,silver,#1 Ink Consumer,
Fresh Season 2023,2023-04-05T02:00:00+00:00,3.1.0,bankara_open,area,sumeshi,322,alpha,FALSE,A+,,,,81,6e04b6ff,,,,80,cd510aff,,wideroller,5,4,1,9,4,1176,"{""swim_speed_up"":1.9,""ink_saver_sub"":1.6,""ink_saver_main"":0.9,""ink_resistance_up"":0.3,""last_ditch_effort"":true}",barrelspinner,13,10,3,7,4,1078,"{""run_speed_up"":1.9,""special_charge_up"":0.6,""swim_speed_up"":0.6,""ink_resistance_up"":0.3,""quick_super_jump"":0.3,""last_ditch_effort"":true,""object_shredder"":true}",variableroller,8,6,2,5,7,1720,"{""special_charge_up"":4.8,""ink_recovery_up"":0.3,""quick_super_jump"":0.3,""sub_resistance_up"":0.3}",bold_neo,9,8,1,8,6,1580,"{""sub_power_up"":1.9,""ink_saver_sub"":1.6,""special_power_up"":0.3,""special_saver"":0.3,""object_shredder"":true}",liter4k,10,7,3,5,5,936,"{""ink_saver_main"":1,""swim_speed_up"":1,""ink_recovery_up"":0.3,""ink_saver_sub"":0.3,""quick_respawn"":0.3,""quick_super_jump"":0.3,""special_charge_up"":0.3,""special_power_up"":0.3,""respawn_punisher"":true}",hokusai,10,9,1,9,2,1017,"{""quick_respawn"":1.3,""special_charge_up"":0.9,""quick_super_jump"":0.6,""run_speed_up"":0.3,""special_saver"":0.3,""swim_speed_up"":0.3,""ninja_squid"":true,""stealth_jump"":true}",kugelschreiber,7,6,1,7,4,960,"{""special_charge_up"":1.6,""special_saver"":1,""ink_saver_main"":0.9,""run_speed_up"":0.6,""ink_saver_sub"":0.3,""swim_speed_up"":0.3,""respawn_punisher"":true}",sharp_neo,8,7,1,7,9,2019,"{""ink_recovery_up"":1.6,""special_charge_up"":1.3,""swim_speed_up"":0.9,""quick_super_jump"":0.6,""sub_resistance_up"":0.3,""ninja_squid"":true}",gold,#1 Splat Zone Inker,silver,#2 Splat Zone Guard,silver,#1 Ink Vac User,
