# season,period,game-ver,lobby,mode,stage,time,win,knockout,rank,power,alpha-inked,alpha-ink-percent,alpha-count,alpha-color,alpha-theme,bravo-inked,bravo-ink-percent,bravo-count,bravo-color,bravo-theme,A1-weapon,A1-kill-assist,A1-kill,A1-assist,A1-death,A1-special,A1-inked,A1-abilities,A2-weapon,A2-kill-assist,A2-kill,A2-assist,A2-death,A2-special,A2-inked,A2-abilities,A3-weapon,A3-kill-assist,A3-kill,A3-assist,A3-death,A3-special,A3-inked,A3-abilities,A4-weapon,A4-kill-assist,A4-kill,A4-assist,A4-death,A4-special,A4-inked,A4-abilities,B1-weapon,B1-kill-assist,B1-kill,B1-assist,B1-death,B1-special,B1-inked,B1-abilities,B2-weapon,B2-kill-assist,B2-kill,B2-assist,B2-death,B2-special,B2-inked,B2-abilities,B3-weapon,B3-kill-assist,B3-kill,B3-assist,B3-death,B3-special,B3-inked,B3-abilities,B4-weapon,B4-kill-assist,B4-kill,B4-assist,B4-death,B4-special,B4-inked,B4-abilities,medal1-grade,medal1-name,medal2-grade,medal2-name,medal3-grade,medal3-name,event
Sizzle Season 2024,2024-06-04T00:00:00+00:00,8.0.0,bankara_open,asari,masaba,323,alpha,FALSE,S+ 0,,5299,,70,343bc4ff,,5118,,61,df6624ff,,furuido_custom,6,2,4,5,5,1707,"{""special_power_up"":1,""run_speed_up"":0.6,""special_charge_up"":0.6,""swim_speed_up"":0.6,""ink_resistance_up"":0.3,""quick_super_jump"":0.3,""special_saver"":0.3,""last_ditch_effort"":true,""stealth_jump"":true}",dentalwiper_sumi,15,12,3,7,4,1283,"{""quick_respawn"":1.6,""ink_saver_main"":1.2,""ink_recovery_up"":0.3,""ink_saver_sub"":0.3,""quick_super_jump"":0.3,""comeback"":true,""stealth_jump"":true}",kugelschreiber_hue,12,5,7,8,3,1368,"{""run_speed_up"":3,""ink_resistance_up"":0.6,""special_charge_up"":0.6,""ink_saver_main"":0.3,""quick_super_jump"":0.3,""special_power_up"":0.3,""special_saver"":0.3,""sub_resistance_up"":0.3}",dynamo,12,12,0,12,1,941,"{""swim_speed_up"":2.8,""ink_saver_sub"":1.9,""ninja_squid"":true}",furuido,14,12,2,8,7,1502,"{""run_speed_up"":2.5,""swim_speed_up"":1.3,""ink_resistance_up"":0.6,""quick_super_jump"":0.3,""stealth_jump"":true}",order_shelter_replica,11,7,4,7,7,1642,"{""ink_recovery_up"":1.6,""special_charge_up"":1,""special_power_up"":1,""special_saver"":0.6,""ink_resistance_up"":0.3,""ink_saver_main"":0.3,""quick_respawn"":0.3,""run_speed_up"":0.3,""swim_speed_up"":0.3}",splatroller_collabo,10,8,2,9,4,844,"{""sub_power_up"":1,""swim_speed_up"":1,""ink_recovery_up"":0.3,""ink_resistance_up"":0.3,""intensify_action"":0.3,""ninja_squid"":true}",sputtery_hue,7,4,3,7,4,1130,"{""ink_recovery_up"":1.3,""quick_super_jump"":1.3,""special_charge_up"":1,""ink_resistance_up"":0.9,""swim_speed_up"":0.6,""sub_power_up"":0.3,""sub_resistance_up"":0.3}",gold,#1 Turf Inker,silver,#1 Ink Consumer,silver,#1 Clam Stopper,
Sizzle Season 2024,2024-06-04T02:00:00+00:00,8.0.0,bankara_challenge,hoko,ohyo,300,alpha,FALSE,S,,4116,,85,3a0ccdff,,4041,,35,d0bf08ff,,furuido,5,3,2,10,1,1253,"{""run_speed_up"":1.6,""swim_speed_up"":1,""ink_saver_main"":0.3,""ink_saver_sub"":0.3,""intensify_action"":0.3,""quick_super_jump"":0.3,""special_charge_up"":0.3,""special_saver"":0.3,""object_shredder"":true}",splatroller_collabo,16,15,1,9,2,652,"{""swim_speed_up"":1.2,""sub_power_up"":1,""special_saver"":0.6,""ink_resistance_up"":0.3,""quick_super_jump"":0.3,""sub_resistance_up"":0.3,""comeback"":true,""ninja_squid"":true}",bold,9,7,2,14,1,1065,"{""quick_respawn"":2.2,""ink_resistance_up"":0.3,""special_power_up"":0.3,""special_saver"":0.3,""sub_resistance_up"":0.3,""swim_speed_up"":0.3,""comeback"":true,""drop_roller"":true}",quadhopper_white,9,8,1,14,2,1146,"{""quick_respawn"":2.2,""quick_super_jump"":0.6,""special_power_up"":0.6,""special_saver"":0.3,""comeback"":true,""stealth_jump"":true}",hotblaster_custom,25,19,6,7,5,996,"{""swim_speed_up"":1.9,""intensify_action"":0.6,""special_saver"":0.6,""quick_super_jump"":0.3,""special_charge_up"":0.3,""comeback"":true,""stealth_jump"":true}",dentalwiper_sumi,16,12,4,11,0,1168,"{""swim_speed_up"":1.2,""ink_saver_main"":1,""ink_saver_sub"":0.6,""ink_recovery_up"":0.3,""quick_super_jump"":0.3,""sub_resistance_up"":0.3,""ninja_squid"":true,""stealth_jump"":true}",hydra_custom,17,12,5,10,2,1135,"{""run_speed_up"":1.9,""intensify_action"":1,""quick_super_jump"":0.6,""ink_recovery_up"":0.3,""ink_resistance_up"":0.3,""special_power_up"":0.3,""swim_speed_up"":0.3,""object_shredder"":true}",longblaster_custom,8,3,5,7,3,742,"{""swim_speed_up"":1.9,""ink_saver_main"":1,""ink_saver_sub"":0.6,""ink_resistance_up"":0.3,""quick_super_jump"":0.3,""special_saver"":0.3,""sub_resistance_up"":0.3,""ninja_squid"":true}",gold,#1 Splat Assister,gold,#1 Turf Inker,silver,#2 Super Jump Spot,
Sizzle Season 2024,2024-06-04T02:00:00+00:00,8.0.0,bankara_open,area,gonzui,121,bravo,TRUE,S,,1801,,0,1a1aafff,,2155,,100,e38d24ff,,campingshelter_sorella,1,1,0,5,1,398,"{""special_charge_up"":1.3,""quick_respawn"":0.3,""quick_super_jump"":0.3,""special_saver"":0.3,""sub_resistance_up"":0.3,""swim_speed_up"":0.3,""last_ditch_effort"":true,""stealth_jump"":true}",bamboo14mk2,3,3,0,4,1,522,"{""run_speed_up"":1.6,""special_charge_up"":1,""ink_saver_sub"":0.6,""sub_power_up"":0.6,""ink_resistance_up"":0.3,""ink_saver_main"":0.3,""quick_super_jump"":0.3,""last_ditch_effort"":true}",furuido,3,3,0,5,1,463,"{""swim_speed_up"":1.9,""quick_respawn"":1,""ink_saver_main"":0.9,""special_charge_up"":0.3,""special_saver"":0.3,""sub_resistance_up"":0.3,""thermal_ink"":true}",sshooter_collabo,1,0,1,4,2,418,"{""ink_saver_main"":1,""intensify_action"":1,""run_speed_up"":1}",maneuver_collabo,9,9,0,2,2,739,"{""ink_saver_main"":1.9,""run_speed_up"":1.5,""special_charge_up"":1,""swim_speed_up"":1,""quick_respawn"":0.3}",furuido_custom,8,1,7,1,2,616,"{""ink_recovery_up"":1,""ink_saver_main"":1,""quick_super_jump"":0.6,""run_speed_up"":0.6,""ink_saver_sub"":0.3,""quick_respawn"":0.3,""special_charge_up"":0.3,""sub_resistance_up"":0.3,""swim_speed_up"":0.3,""object_shredder"":true}",pablo,5,5,0,2,1,425,"{""ink_saver_main"":1.2,""special_charge_up"":1,""intensify_action"":0.9,""ink_resistance_up"":0.6,""stealth_jump"":true,""thermal_ink"":true}",liter4k_custom,3,3,0,2,0,375,"{""sub_power_up"":1,""quick_super_jump"":0.6,""special_power_up"":0.6,""sub_resistance_up"":0.6,""swim_speed_up"":0.6,""ink_resistance_up"":0.3,""object_shredder"":true,""respawn_punisher"":true}",silver,#2 Popular Target,silver,#1 Trizooka User,,,
Sizzle Season 2024,2024-06-04T02:00:00+00:00,8.0.0,bankara_open,area,gonzui,272,alpha,TRUE,S,,4537,,100,6e04b6ff,,4786,,0,cd510aff,,campingshelter_sorella,10,7,3,8,2,1046,"{""special_charge_up"":1.3,""quick_respawn"":0.3,""quick_super_jump"":0.3,""special_saver"":0.3,""sub_resistance_up"":0.3,""swim_speed_up"":0.3,""last_ditch_effort"":true,""stealth_jump"":true}",furuido_custom,8,5,3,2,4,1122,"{""ink_saver_sub"":1.9,""run_speed_up"":1.9,""ink_saver_main"":1.3,""sub_power_up"":0.3,""swim_speed_up"":0.3}",furuido_custom,7,4,3,3,5,1489,"{""run_speed_up"":1.9,""ink_recovery_up"":1,""swim_speed_up"":1,""ink_saver_main"":0.6,""quick_super_jump"":0.6,""ink_resistance_up"":0.3,""special_saver"":0.3}",longblaster_custom,7,6,1,6,3,880,"{""quick_respawn"":1.9,""ink_resistance_up"":0.6,""intensify_action"":0.6,""quick_super_jump"":0.3,""special_saver"":0.3,""comeback"":true,""stealth_jump"":true}",moprin,7,7,0,4,7,1487,"{""ink_saver_sub"":1.8,""special_charge_up"":1,""ink_recovery_up"":0.9,""drop_roller"":true,""tenacity"":true}",hydra_custom,7,2,5,7,4,897,"{""ink_saver_sub"":3.8,""ink_recovery_up"":1.9}",longblaster_custom,7,7,0,7,3,846,"{""intensify_action"":1.3,""quick_respawn"":1.3,""quick_super_jump"":0.6,""swim_speed_up"":0.6,""ink_saver_main"":0.3,""special_charge_up"":0.3,""sub_resistance_up"":0.3,""stealth_jump"":true}",jetsweeper_custom,3,3,0,4,6,1556,"{""special_charge_up"":2.1,""quick_super_jump"":1.6,""ink_saver_main"":1,""last_ditch_effort"":true}",gold,#1 Overall Splatter,gold,#1 Enemy Splatter,gold,#1 Splat Assister,
Sizzle Season 2024,2024-06-04T02:00:00+00:00,8.0.0,bankara_open,area,baigai,138,alpha,TRUE,C,,2261,,100,3a0ccdff,,2098,,0,d0bf08ff,,furo,3,1,2,2,2,414,"{""intensify_action"":2.5,""ink_saver_main"":1,""ink_recovery_up"":0.9,""thermal_ink"":true}",examiner_hue,7,5,2,1,2,741,"{""run_speed_up"":1.6,""ink_saver_main"":1.3,""swim_speed_up"":1,""ink_resistance_up"":0.6,""quick_super_jump"":0.3,""special_charge_up"":0.3,""special_saver"":0.3,""sub_power_up"":0.3}",variableroller,7,6,1,2,2,478,"{""ink_saver_main"":1.6,""run_speed_up"":1.6,""special_charge_up"":0.6,""special_power_up"":0.6,""ink_resistance_up"":0.3,""ninja_squid"":true}",spygadget,7,4,3,0,2,628,"{""ink_resistance_up"":1.3,""quick_respawn"":1,""ink_saver_main"":0.9,""run_speed_up"":0.6,""swim_speed_up"":0.6,""intensify_action"":0.3,""stealth_jump"":true}",fincent_hue,3,3,0,2,2,536,"{""swim_speed_up"":1.3,""ink_saver_main"":1,""intensify_action"":1,""ink_recovery_up"":0.3,""run_speed_up"":0.3,""sub_power_up"":0.3}",dentalwiper_mint,3,2,1,4,2,497,"{""ink_saver_main"":1.9,""special_charge_up"":1,""ink_recovery_up"":0.3,""ink_saver_sub"":0.3,""run_speed_up"":0.3,""special_power_up"":0.3,""special_saver"":0.3,""thermal_ink"":true}",moprin,1,0,1,5,1,562,"{""ink_saver_main"":2,""ink_saver_sub"":1,""intensify_action"":0.3,""quick_super_jump"":0.3,""special_charge_up"":0.3,""special_power_up"":0.3}",maneuver_collabo,0,0,0,5,1,503,"{""special_power_up"":3,""special_charge_up"":0.6,""ink_recovery_up"":0.3,""ink_saver_main"":0.3,""quick_respawn"":0.3}",silver,#2 Splat Assister,silver,#1 Ink Storm User,,,
Sizzle Season 2024,2024-06-04T02:00:00+00:00,8.0.0,bankara_open,area,gonzui,230,bravo,TRUE,S,,3577,,0,c12d74ff,,3981,,100,2cb721ff,,campingshelter_sorella,6,4,2,9,1,781,"{""special_charge_up"":1.3,""quick_super_jump"":0.6,""quick_respawn"":0.3,""special_saver"":0.3,""sub_resistance_up"":0.3,""swim_speed_up"":0.3,""last_ditch_effort"":true,""stealth_jump"":true}",jetsweeper_custom,7,5,2,7,5,1037,"{""ink_saver_main"":1,""ink_recovery_up"":0.3,""ink_resistance_up"":0.3,""quick_respawn"":0.3,""run_speed_up"":0.3,""special_power_up"":0.3,""sub_resistance_up"":0.3,""swim_speed_up"":0.3,""respawn_punisher"":true,""tenacity"":true}",furuido_custom,4,1,3,5,3,1069,"{""run_speed_up"":1.9,""ink_recovery_up"":1,""swim_speed_up"":1,""ink_saver_main"":0.6,""quick_super_jump"":0.6,""ink_resistance_up"":0.3,""special_saver"":0.3}",longblaster_custom,5,5,0,7,1,690,"{""quick_respawn"":1,""intensify_action"":0.6,""ink_resistance_up"":0.3,""ink_saver_main"":0.3,""ink_saver_sub"":0.3,""quick_super_jump"":0.3,""comeback"":true,""stealth_jump"":true}",rapid_elite_deco,15,9,6,5,3,1074,"{""swim_speed_up"":2,""ink_saver_main"":0.9,""intensify_action"":0.6,""ink_recovery_up"":0.3,""ink_resistance_up"":0.3,""quick_super_jump"":0.3,""last_ditch_effort"":true}",examiner_hue,8,6,2,2,4,1271,"{""run_speed_up"":2.6,""special_charge_up"":1.6,""ink_resistance_up"":0.3,""quick_super_jump"":0.3}",furuido_custom,10,5,5,3,2,847,"{""ink_saver_main"":1,""sub_power_up"":1,""swim_speed_up"":1,""run_speed_up"":0.9,""ink_resistance_up"":0.6,""special_saver"":0.3}",carbon_deco,9,8,1,5,3,789,"{""quick_respawn"":1.6,""ink_saver_sub"":1.3,""ink_recovery_up"":1,""ink_saver_main"":0.6,""quick_super_jump"":0.6,""swim_speed_up"":0.6}",gold,#1 Splat Zone Guard,silver,#1 Splat Zone Hero,silver,#1 Trizooka User,
Sizzle Season 2024,2024-06-04T02:00:00+00:00,8.0.0,bankara_open,area,baigai,300,alpha,FALSE,S,,4653,,98,c43a6eff,,4650,,92,1bbfabff,,campingshelter_sorella,10,4,6,9,4,894,"{""special_charge_up"":1.3,""quick_super_jump"":0.6,""quick_respawn"":0.3,""special_saver"":0.3,""sub_resistance_up"":0.3,""swim_speed_up"":0.3,""last_ditch_effort"":true,""stealth_jump"":true}",sshooter_collabo,16,12,4,9,5,1394,"{""swim_speed_up"":1.9,""ink_recovery_up"":0.9,""ink_saver_main"":0.3,""quick_super_jump"":0.3,""special_charge_up"":0.3,""drop_roller"":true,""ninja_squid"":true}",furuido_custom,11,5,6,4,5,1629,"{""run_speed_up"":1.9,""ink_recovery_up"":1,""swim_speed_up"":1,""ink_saver_main"":0.6,""quick_super_jump"":0.6,""ink_resistance_up"":0.3,""special_saver"":0.3}",longblaster_custom,14,12,2,10,2,736,"{""swim_speed_up"":1,""quick_respawn"":0.9,""ink_saver_main"":0.6,""intensify_action"":0.6,""quick_super_jump"":0.3,""special_saver"":0.3,""comeback"":true,""stealth_jump"":true}",dentalwiper_sumi,19,14,5,10,4,1166,"{""quick_respawn"":1.6,""ink_saver_main"":0.6,""special_power_up"":0.6,""swim_speed_up"":0.6,""quick_super_jump"":0.3,""comeback"":true,""stealth_jump"":true}",furuido,12,9,3,5,7,1634,"{""run_speed_up"":1.3,""swim_speed_up"":1.3,""quick_super_jump"":1.2,""ink_saver_main"":1,""ink_resistance_up"":0.6,""special_saver"":0.3}",liter4k_custom,7,6,1,6,3,843,"{""quick_super_jump"":1.9,""sub_power_up"":0.9,""swim_speed_up"":0.9,""object_shredder"":true,""respawn_punisher"":true}",furuido,4,3,1,12,3,1007,"{""run_speed_up"":0.9,""ink_saver_main"":0.6,""sub_power_up"":0.6,""ink_resistance_up"":0.3,""quick_super_jump"":0.3,""last_ditch_effort"":true,""object_shredder"":true,""thermal_ink"":true}",gold,#1 Splat Assister,silver,#1 Damage Taker,silver,#1 Splat Zone Hero,
Sizzle Season 2024,2024-06-04T02:00:00+00:00,8.0.0,bankara_open,area,gonzui,105,bravo,TRUE,S,,1337,,0,1ec0adff,,1529,,100,d74b31ff,,campingshelter_sorella,3,2,1,4,1,333,"{""special_charge_up"":1.3,""quick_super_jump"":0.6,""quick_respawn"":0.3,""special_saver"":0.3,""sub_resistance_up"":0.3,""swim_speed_up"":0.3,""last_ditch_effort"":true,""stealth_jump"":true}",furuido_custom,3,2,1,4,2,401,"{""run_speed_up"":1.9,""ink_recovery_up"":1,""swim_speed_up"":1,""ink_saver_main"":0.6,""quick_super_jump"":0.6,""ink_resistance_up"":0.3,""special_saver"":0.3}",dentalwiper_mint,2,2,0,5,0,311,"{""quick_super_jump"":0.6,""swim_speed_up"":0.6,""ink_resistance_up"":0.3,""sub_resistance_up"":0.3,""comeback"":true,""ninja_squid"":true,""stealth_jump"":true}",bottlegeyser_foil,0,0,0,5,1,292,"{""run_speed_up"":1.6,""swim_speed_up"":1.6,""ink_resistance_up"":0.3,""quick_super_jump"":0.3,""sub_resistance_up"":0.3,""stealth_jump"":true}",carbon_deco,8,5,3,1,1,322,"{""swim_speed_up"":1.9,""sub_power_up"":0.6,""ink_resistance_up"":0.3,""ink_saver_sub"":0.3,""quick_super_jump"":0.3,""sub_resistance_up"":0.3,""ninja_squid"":true,""stealth_jump"":true}",longblaster,8,6,2,2,0,311,"{""quick_respawn"":1.9,""intensify_action"":0.6,""ink_resistance_up"":0.3,""ink_saver_main"":0.3,""quick_super_jump"":0.3,""sub_resistance_up"":0.3,""comeback"":true,""stealth_jump"":true}",dentalwiper_sumi,6,6,0,2,1,449,"{""ink_saver_main"":1.3,""special_power_up"":0.6,""swim_speed_up"":0.6,""ink_resistance_up"":0.3,""quick_super_jump"":0.3,""special_saver"":0.3,""sub_resistance_up"":0.3,""comeback"":true,""stealth_jump"":true}",examiner,3,1,2,1,2,447,"{""run_speed_up"":2.2,""special_charge_up"":1,""special_power_up"":0.6,""ink_resistance_up"":0.3,""quick_super_jump"":0.3,""sub_resistance_up"":0.3,""stealth_jump"":true}",gold,#1 Overall Splatter,gold,#1 Popular Target,gold,#1 Splat Zone Inker,
Sizzle Season 2024,2024-06-04T02:00:00+00:00,8.0.0,bankara_open,area,gonzui,144,alpha,TRUE,S,,2266,,100,d0bf08ff,,2541,,0,3a0ccdff,,campingshelter_sorella,3,2,1,6,1,473,"{""special_charge_up"":1.3,""quick_super_jump"":0.6,""quick_respawn"":0.3,""special_saver"":0.3,""sub_resistance_up"":0.3,""swim_speed_up"":0.3,""last_ditch_effort"":true,""stealth_jump"":true}",bottlegeyser_foil,7,5,2,2,2,490,"{""run_speed_up"":1.6,""special_charge_up"":0.6,""swim_speed_up"":0.6,""ink_resistance_up"":0.3,""quick_super_jump"":0.3,""special_saver"":0.3,""comeback"":true,""stealth_jump"":true}",tristringer,6,5,1,1,3,716,"{""run_speed_up"":3.8,""special_charge_up"":1.9}",furuido_custom,5,3,2,3,2,587,"{""run_speed_up"":1.9,""ink_recovery_up"":1,""swim_speed_up"":1,""ink_saver_main"":0.6,""quick_super_jump"":0.6,""ink_resistance_up"":0.3,""special_saver"":0.3}",moprin,7,4,3,3,3,914,"{""ink_saver_sub"":1.6,""special_saver"":1.2,""ink_saver_main"":1,""run_speed_up"":1,""special_charge_up"":0.9}",dentalwiper_mint,4,3,1,3,2,569,"{""quick_respawn"":2.6,""quick_super_jump"":0.6,""ink_saver_main"":0.3,""run_speed_up"":0.3,""special_charge_up"":0.3,""special_saver"":0.3,""swim_speed_up"":0.3,""comeback"":true}",longblaster_custom,4,4,0,4,2,542,"{""quick_respawn"":1.6,""intensify_action"":0.9,""quick_super_jump"":0.6,""ink_resistance_up"":0.3,""special_saver"":0.3,""comeback"":true,""stealth_jump"":true}",examiner_hue,1,1,0,5,2,516,"{""run_speed_up"":2.3,""swim_speed_up"":0.9,""quick_super_jump"":0.6,""ink_resistance_up"":0.3,""special_saver"":0.3,""sub_resistance_up"":0.3,""stealth_jump"":true}",silver,#2 Splat Zone Inker,silver,#2 Splat Zone Guard,silver,#1 Trizooka User,
Sizzle Season 2024,2024-06-04T04:00:00+00:00,8.0.0,bankara_open,yagura,nampla,303,bravo,FALSE,S,,4679,,80,343bc4ff,,4914,,81,df6624ff,,campingshelter_sorella,9,5,4,8,3,977,"{""special_charge_up"":1.3,""quick_super_jump"":0.6,""swim_speed_up"":0.6,""quick_respawn"":0.3,""special_saver"":0.3,""sub_resistance_up"":0.3,""last_ditch_effort"":true,""stealth_jump"":true}",prime_collabo,16,14,2,10,3,1115,"{""special_charge_up"":1.6,""swim_speed_up"":1,""ink_resistance_up"":0.9,""intensify_action"":0.9,""sub_resistance_up"":0.3,""stealth_jump"":true}",furuido_custom,15,8,7,8,5,1369,"{""run_speed_up"":1.9,""ink_recovery_up"":1,""swim_speed_up"":1,""ink_saver_main"":0.6,""quick_super_jump"":0.6,""ink_resistance_up"":0.3,""special_saver"":0.3}",furuido_custom,4,1,3,8,6,1218,"{""quick_respawn"":2.2,""sub_power_up"":1,""ink_saver_sub"":0.6,""special_charge_up"":0.3,""special_power_up"":0.3,""swim_speed_up"":0.3,""tenacity"":true}",sshooter_collabo,16,13,3,6,4,1385,"{""ink_recovery_up"":1.3,""swim_speed_up"":1.2,""ink_resistance_up"":0.3,""ink_saver_main"":0.3,""quick_respawn"":0.3,""sub_resistance_up"":0.3,""last_ditch_effort"":true,""ninja_squid"":true}",longblaster_custom,16,10,6,11,2,878,"{""quick_respawn"":1.6,""intensify_action"":0.6,""swim_speed_up"":0.6,""ink_resistance_up"":0.3,""quick_super_jump"":0.3,""sub_resistance_up"":0.3,""comeback"":true,""stealth_jump"":true}",furuido_custom,11,4,7,5,6,1183,"{""ink_saver_main"":0.6,""run_speed_up"":0.6,""swim_speed_up"":0.6,""quick_respawn"":0.3,""special_saver"":0.3,""sub_power_up"":0.3,""drop_roller"":true,""last_ditch_effort"":true,""thermal_ink"":true}",52gal_deco,10,7,3,6,6,1468,"{""ink_recovery_up"":2,""special_power_up"":1,""ink_saver_main"":0.9,""ink_saver_sub"":0.9,""sub_power_up"":0.9}",silver,#2 Splat Assister,,,,,
